Species,rates
Cyrtococcum,0.28011075353345277
Lasiacis,0.19852497403232822
Oplismenus,0.25418822160267884
Digitaria,0.43209453806128545
Sacciolepis,0.3632174840165729
Echinochloa,0.343165362996079
Parodiophyllochloa,0.486565589210639
Neurachne,0.5020509178035488
Brachiaria,1.2852278000473276
Thuarea,1.1431511558490772
Tricholaena,0.9573554526857873
Melinis,1.058389349356499
Eriochloa,1.0835750615353836
Hymenachne,0.6849603624568334
Urochloa,0.8266242067763485
Ixophorus,1.0429297937148096
Stenotaphrum,0.8650783389133488
Setaria,1.5383328498885491
Paspalidium,1.3971408835209316
Spinifex,1.689334316660415
Pseudoraphis,1.3755939248257623
Pennisetum,1.8266495674407597
Aristida,0.10436149973347227
Merxmuellera,0.13953704597998332
Capeochloa,0.09560824844524948
Geochloa,0.10345485641202626
Chionochloa,0.1936008669012803
Plinthanthesis,0.3169708204402901
Pseudopentameris,0.2932953025583973
Pentameris,0.3059869934143388
Prionanthium,0.1713838102097511
Pentaschistis,0.1734450081257718
Chaetobromus,0.3046403948474144
Notochloe,0.2559566494992373
Cortaderia,0.2895421858823294
Lamprothyrsus,0.24808365379241068
Danthonia,0.29768776206195957
Schismus,0.3692148234971029
Tribolium,0.3070421582766344
Rytidosperma,0.24701187131475882
Pyrrhanthera,0.2200011059908076
Ellisochloa,0.12776763618146988
Centropodia,0.19315094933537078
Neyraudia,0.12751100949764071
Triraphis,0.15137312052769847
Zoysia,0.278980605798145
Sporobolus,0.23398071400522572
Crypsis,0.21680067415037058
Calamovilfa,0.12165000816432396
Spartina,0.159617054508796
Schmidtia,0.2946339642269294
Enneapogon,0.2894172598273255
Uniola,0.5036046309609611
Fingerhuthia,0.4699724857270931
Entoplocamia,0.3311834904251391
Tetrachne,0.35680841073056235
Cladoraphis,0.5978614654027515
Heterachne,0.5945217038189353
Ectrosia,0.6767076024051831
Eragrostiella,1.222375766329257
Pogonarthria,1.8770951857015767
Pappophorum,1.061553707881002
Harpachne,1.3643215601791558
Leptothrium,0.4646774672866666
Gymnopogon,0.45812697193116686
Ctenium,0.434892268705299
Perotis,0.36681591830550875
Orinus,0.6131313092051122
Aeluropus,0.4407976407966377
Triodia,0.33261801971052046
Monodia,0.3983455945799444
Neostapfia,0.49548870143517715
Tuctoria,0.45456489116085896
Orcuttia,0.47831569425059
Vaseyochloa,0.39288978976781846
Tridens,0.3458191701846737
Triplasis,0.5453946157312006
Leptochloa,0.5330581991898266
Dinebra,0.5753186021400698
Eleusine,0.6463643947933972
Astrebla,0.7681639339558324
Oxychloris,0.7721332464954679
Trichloris,0.79057446999459
Enteropogon,1.3845442265298564
Lepturus,1.484144521802324
Cynodon,2.0415063929081345
Tetrapogon,2.274555975298319
Harpochloa,1.8391600917419342
Microchloa,1.4798650381416596
Eustachys,2.524630724339741
Chloris,2.123190574802849
Lintonia,1.585586175628332
Neobouteloua,0.5055480902274215
Acrachne,0.30990613242134923
Dactyloctenium,0.392569541393434
Melanocenchris,0.8061381617031449
Monelytrum,0.8300242907597066
Willkommia,0.8085334866326027
Tragus,0.9877718661340408
Monanthochloe,1.8200761424905
Distichlis,1.8266696131139026
Hilaria,1.7061670706278529
Scleropogon,1.7725271614637113
Erioneuron,2.5940999531784574
Chondrosum,2.456542585324484
Bouteloua,1.983915689167966
Buchloe,1.7214143020442418
Muhlenbergia,1.402923088845334
Blepharoneuron,1.229016636511713
Redfieldia,2.4290499627397533
Schedonnardus,2.2789668786696415
Lycurus,2.1862971004669522
Aegopogon,2.8493153633860917
Saruma,0.0044316775281688005
Asarum,0.004815511630305441
Thottea,0.0046281374299525415
Aristolochia,0.004134229604224662
Pararistolochia,0.004805100444718982
Houttuynia,0.007408916842394731
Anemopsis,0.006495823388908281
Saururus,0.004238836779077973
Gymnotheca,0.006251642398354034
Lactoris,0.006148001264296808
Prosopanche,0.0041427622981406904
Hydnora,0.004588703206854525
Piper,0.009261162119377357
Zippelia,0.007091540320983999
Manekia,0.00772632385445069
Peperomia,0.008423276294591858
Canella,0.009345913228568344
Pleodendron,0.010665913252036988
Cinnamodendron,0.00855851705801276
Cinnamosma,0.011721011032985404
Warburgia,0.011481510402541684
Takhtajania,0.008129256549423734
Tasmannia,0.007588482563895169
Drimys,0.00810247645156759
Pseudowintera,0.006191672918400477
Zygogynum,0.007422848643749562
Idiospermum,0.007348443787560366
Chimonanthus,0.004358804033095929
Calycanthus,0.005634458766567327
Gomortega,0.011242029194482991
Dryadodaphne,0.00779689640571719
Nemuaron,0.009112906605186674
Laurelia,0.009719965611746637
Daphnandra,0.00968059437941746
Doryphora,0.009532899699183873
Laureliopsis,0.007130093060266492
Atherosperma,0.007376497489132271
Glossocalyx,0.006226927440945677
Siparuna,0.004949325670490256
Gyrocarpus,0.00724492535686069
Sparattanthelium,0.0063789915590445325
Illigera,0.006735473735996839
Hernandia,0.00661524718562023
Peumus,0.008621387062767945
Palmeria,0.006061869574613417
Monimia,0.005371718408891398
Hortonia,0.012521177979622933
Ephippiandra,0.009732978461087718
Tambourissa,0.0099382150746891
Xymalos,0.016443875456061696
Kibaropsis,0.011200296813441053
Hedycarya,0.009384149571690602
Levieria,0.017012104291436837
Hennecartia,0.018817995326917508
Macropeplus,0.015742102278509352
Mollinedia,0.019482675797063597
Austromatthaea,0.024968445847087017
Steganthera,0.015466399259607513
Wilkiea,0.015067222014341809
Matthaea,0.027692547113192034
Kibara,0.024227125316722012
Hypodaphnis,0.00852937558671551
Cassytha,0.00922696231148601
Cryptocarya,0.012444139717752467
Aspidostemon,0.011955601755050007
Potoxylon,0.01375197766823219
Eusideroxylon,0.013091335991286543
Beilschmiedia,0.01827562869543502
Endiandra,0.022850509903133785
Potameia,0.020699445970777882
Litsea,0.018041923701238204
Neocinnamomum,0.013911529292661477
Caryodaphnopsis,0.0150405382069676
Mezilaurus,0.009627360092593854
Chlorocardium,0.011432485011659548
Sextonia,0.017106762562339194
Williamodendron,0.016748624450103028
Licaria,0.041474728672870435
Aniba,0.06237416316096127
Ocotea,0.03498957697674468
Cinnamomum,0.03598658225535096
Aiouea,0.030575822920219445
Rhodostemonodaphne,0.033220473445005505
Sinosassafras,0.030164158578547266
Dodecadenia,0.020033910746390476
Laurus,0.016058460694441137
Lindera,0.013508375604479752
Persea,0.03079257294054119
Alseodaphne,0.03844666351899192
Apollonias,0.04283276491820937
Dehaasia,0.05309521602943249
Machilus,0.04668929793580295
Nothaphoebe,0.035523938276361744
Phoebe,0.052546859352387905
Parasassafras,0.03410743611221005
Actinodaphne,0.059337795909807166
Iteadaphne,0.038762967185624955
Sassafras,0.043213283897427304
Neolitsea,0.04666239520058193
Adenodaphne,0.03708866791973606
Nectandra,0.03826694047579801
Povedadaphne,0.036859276836899456
Dicypellium,0.06504633328421257
Endlicheria,0.04870586444312091
Urbanodendron,0.0721016089516992
Umbellularia,0.042595884318673435
Pleurothyrium,0.0522177590590307
Galbulimima,0.006125777726473328
Degeneria,0.006752448495244231
Eupomatia,0.009493801419220125
Horsfieldia,0.011033477956981484
Gymnacranthera,0.00976485378191707
Otoba,0.014654382513130913
Staudtia,0.019850838095754546
Coelocaryon,0.050797605834915154
Knema,0.05093819524214826
Myristica,0.04792735561664632
Virola,0.058713201234596474
Pycnanthus,0.10332603182110228
Cephalosphaera,0.0977817529740953
Brochoneura,0.08411458243325878
Mauloutchia,0.0714832487828675
Iryanthera,0.05964874206330476
Haematodendron,0.07072364750506407
Compsoneura,0.08733233139063341
Magnolia,0.007157256380244196
Liriodendron,0.004793412130977783
Michelia,0.005951587244046253
Mkilua,0.02277456510488227
Porcelia,0.010955081740144815
Cymbopetalum,0.011027326070391025
Hornschuchia,0.010937937828571814
Trigynaea,0.01134763543079558
Meiocarpidium,0.022338698955750278
Anaxagorea,0.026087345143560137
Tetrameranthus,0.029063716718493983
Mezzettia,0.03458594515449961
Cleistopholis,0.03713298094957453
Ambavia,0.027104665765065015
Lettowianthus,0.03189380651366318
Cananga,0.02250431586505801
Drepananthus,0.019314521967491054
Cyathocalyx,0.020830267392704566
Annickia,0.020297098084317962
Greenwayodendron,0.016485898814100824
Piptostigma,0.011930663933469914
Polyceratocarpus,0.013801209189453245
Malmea,0.032301057400998666
Unonopsis,0.029459888917382923
Onychopetalum,0.019683394047355775
Bocageopsis,0.01992794941969557
Diclinanona,0.03583699246285906
Mosannona,0.03719894701631113
Ruizodendron,0.05633390107901109
Oxandra,0.05434270304827867
Pseudomalmea,0.04465512728290108
Klarobelia,0.04000663215377434
Ephedranthus,0.04939704520712187
Pseudephedranthus,0.04327517605357854
Pseudoxandra,0.03219600941759486
Cremastosperma,0.03194380458448734
Maasia,0.04667364845863437
Monocarpia,0.06569064946054097
Orophea,0.06844604347913831
Desmopsis,0.07157208337632248
Stenanona,0.06814273862653397
Polyalthia,0.055561912356945194
Haplostichanthus,0.07350440891753698
Trivalvaria,0.07925206667696262
Marsypopetalum,0.07169182693314126
Craibella,0.08201050669639157
Pseuduvaria,0.07199348566652013
Petalolophus,0.06347862795326051
Platymitra,0.06700347554933148
Alphonsea,0.0786792875469588
Miliusa,0.1011182146832757
Phaeanthus,0.10283024273823385
Mitrephora,0.07756625336189081
Popowia,0.15795793317797469
Sageraea,0.17681045449982263
Stelechocarpus,0.15970348919099409
Meiogyne,0.21099551342572903
Ancana,0.15960183116467014
Fitzalania,0.16165517517332934
Sapranthus,0.2046085993076044
Enicosanthum,0.19898487533392956
Uvariastrum,0.0384705390080373
Hexalobus,0.022017846696958155
Asteranthe,0.026728452163322262
Isolona,0.02203476573017621
Monodora,0.029732101970356327
Melodorum,0.03354335367193397
Toussaintia,0.035078722988009126
Monanthotaxis,0.02735625003424198
Dasymaschalon,0.029778627989984967
Mitrella,0.027632280924939908
Fissistigma,0.02547324610553036
Uvaria,0.03417743372781815
Neostenanthera,0.030326481254612764
Goniothalamus,0.018621728376279116
Richella,0.016676967833084706
Asimina,0.02088692173816833
Deeringothamnus,0.018361682945296415
Annona,0.02622011343621498
Rollinia,0.023123359058107782
Pseudartabotrys,0.015169211834792083
Letestudoxa,0.01745276151768875
Fusaea,0.016052684649820202
Duguetia,0.018054786096418644
Disepalum,0.016279253131943637
Xylopia,0.0138118824704147
Artabotrys,0.015215551103277202
Guatteria,0.015001019361080913
Sabia,0.005601525605095939
Meliosma,0.0040883398311738215
Trochodendron,0.006597745505770405
Tetracentron,0.00504866535358001
Buxus,0.008051984372980884
Sarcococca,0.006490990541845906
Styloceras,0.0032914546141242264
Pachysandra,0.0034056798645203477
Didymeles,0.005582445028950034
Nelumbo,0.00875974174756423
Platanus,0.00892467021284013
Oreocallis,0.008878153235896564
Synaphea,0.006665747018876529
Conospermum,0.0073668822594274664
Buckinghamia,0.007410237639617675
Faurea,0.007628905355150323
Bellendena,0.011309448293807953
Placospermum,0.016283345454438238
Toronia,0.018294071946723733
Persoonia,0.028652963143766124
Marshallia,0.01686857950808801
Acidonia,0.017212847049609025
Garnieria,0.02834389849881146
Agastachys,0.012191623267636837
Symphionema,0.012660030095193916
Aulax,0.014194164732548429
Petrophile,0.013770416765282248
Beaupreopsis,0.023388798317634386
Dilobeia,0.014308151267421146
Cenarrhenes,0.015620515792326328
Eidothea,0.02819647504901561
Beauprea,0.02272197472903598
Franklandia,0.0300335076188612
Isopogon,0.029292734492855455
Protea,0.024027743317552117
Adenanthos,0.03455093918261349
Serruria,0.08309291700791313
Paranomus,0.11301210854463552
Vexatorella,0.11600893876855886
Spatalla,0.09674227484757253
Sorocephalus,0.0989435873584444
Leucospermum,0.1573602902418992
Mimetes,0.20785654596950806
Orothamnus,0.13369424340543365
Diastella,0.1798264201706511
Leucadendron,0.05078770728914089
Telopea,0.024122282345514744
Embothrium,0.014697091132572879
Alloxylon,0.017154210685031285
Lomatia,0.0313931080222064
Stenocarpus,0.019277050298265524
Strangea,0.019701276289933622
Opisthiolepis,0.026845992618697388
Hakea,0.030868320876010834
Grevillea,0.025790966731396744
Carnarvonia,0.029411542831106436
Cardwellia,0.03546244547238422
Gevuina,0.029182053151377108
Bleasdalea,0.024008268002717003
Hicksbeachia,0.03386289047902475
Euplassa,0.020902140327786655
Kermadecia,0.017519363943056487
Catalepidia,0.028584625460731712
Malagasia,0.020198942376254216
Helicia,0.025229656476738294
Heliciopsis,0.016088553158165167
Athertonia,0.017445356542429347
Macadamia,0.036791060708541025
Roupala,0.029505163789914742
Brabejum,0.031147860131742103
Lasjia,0.023083346483067573
Megahertzia,0.0285355578486047
Hollandaea,0.030614484008292597
Triunia,0.0384864294072809
Orites,0.02962603839193573
Neorites,0.03725424209622405
Knightia,0.048259611664756195
Lambertia,0.053098178078755665
Darlingia,0.0492132291396175
Floydia,0.051875773146644384
Xylomelum,0.058517633004856594
Sphalmium,0.03945970884029305
Austromuellera,0.02544692147223629
Musgravea,0.028805737438928888
Dryandra,0.025611972616071354
Banksia,0.01756778949978196
Euptelea,0.013070907455080088
Hypecoum,0.00903117608575301
Pteridophyllum,0.007517452125156881
Ehrendorferia,0.008082604301914514
Dicentra,0.007772495121367319
Lamprocapnos,0.0070945620513742985
Corydalis,0.009559259872099131
Fumaria,0.005731054635257377
Dendromecon,0.006835601656372977
Hunnemannia,0.005412188254646526
Eschscholzia,0.005167300882679192
Sanguinaria,0.011311095965664394
Macleaya,0.006344312301230859
Chelidonium,0.008793361271176019
Stylophorum,0.008998370614949729
Glaucium,0.008364986671728256
Dicranostigma,0.008042218405951953
Romneya,0.008354188476736878
Platystemon,0.0055526659663623175
Argemone,0.006487017209386604
Papaver,0.00462096305296187
Meconopsis,0.006569939709316347
Circaeaster,0.006141923769502383
Kingdonia,0.004318164754957543
Sargentodoxa,0.008340938117622492
Decaisnea,0.008406009103732804
Sinofranchetia,0.007269015594276461
Boquila,0.010104918499996401
Lardizabala,0.007723291254950517
Akebia,0.014001281452218772
Archakebia,0.011554878328758525
Holboellia,0.010178877270400217
Stauntonia,0.010665754029128465
Coscinium,0.01157216177697179
Arcangelisia,0.007458294506161522
Anamirta,0.007848931473443746
Calycocarpum,0.015624710059480499
Disciphania,0.015769134571155433
Parabaena,0.015048710747175757
Burasaia,0.0333424160235479
Penianthus,0.04397232153500526
Borismene,0.029923826728054048
Fibraurea,0.030520454600938732
Dioscoreophyllum,0.027804865847834367
Jateorhiza,0.03590074951081431
Chasmanthera,0.04072358878664726
Leptoterantha,0.055230460106650545
Tinospora,0.04410443756748604
Odontocarya,0.05157179045317521
Kolobopetalum,0.027336752366074725
Rhigiocarya,0.03763080327518046
Menispermum,0.013280733160711362
Pericampylus,0.016033962088867478
Cocculus,0.01629283306162919
Hypserpa,0.015978507481447173
Sarcopetalum,0.026350759829381853
Orthomene,0.028663795909311805
Abuta,0.037211503991180915
Anomospermum,0.04520505318440462
Caryomene,0.044915957606097005
Telitoxicum,0.030464371781017657
Elephantomene,0.03335478469508019
Limacia,0.016006073887282535
Stephania,0.017611573494179793
Cissampelos,0.01652639095259952
Cyclea,0.011177745039742159
Antizoma,0.009342085070041596
Hyperbaena,0.01542623097662256
Strychnopsis,0.01831991676141795
Pycnarrhena,0.018807428236024513
Beirnaertia,0.022902506561993698
Curarea,0.03714335697475796
Carronia,0.020505459483045285
Chondrodendron,0.026530319131948688
Sciadotenia,0.03501342581501922
Triclisia,0.037127790095784936
Tiliacora,0.0429314695646082
Pachygone,0.03587268074939317
Anisocycla,0.02829852274384945
Albertisia,0.03816230501507322
Nandina,0.006707014120207142
Caulophyllum,0.005689898510783112
Leontice,0.004624638372336913
Gymnospermium,0.004176212209899413
Jeffersonia,0.006267107181754049
Plagiorhegma,0.007293708042252076
Epimedium,0.007797993681152678
Vancouveria,0.005186089146253218
Bongardia,0.013500646845981073
Achlys,0.012838839148181777
Diphylleia,0.014255089757244106
Sinopodophyllum,0.01615900791615578
Podophyllum,0.01718950635285094
Dysosma,0.023001912932472685
Ranzania,0.006640078018266937
Berberis,0.004349303209357276
Mahonia,0.004780895777039583
Glaucidium,0.01117755561933113
Hydrastis,0.009914973833366215
Xanthorhiza,0.005690678005709706
Coptis,0.006886139466659893
Dichocarpum,0.011425320774705917
Enemion,0.01080740775324865
Isopyrum,0.010643641477824891
Semiaquilegia,0.008559370268088683
Aquilegia,0.007293733914498736
Leptopyrum,0.010171876879254138
Thalictrum,0.006974603897229237
Anemonella,0.0060563611535901455
Adonis,0.009774450077595295
Trollius,0.009251105850565176
Megaleranthis,0.006272400649670693
Caltha,0.011044098267659647
Psychrophila,0.012816135221822733
Beesia,0.014438773202066218
Eranthis,0.01782839809636868
Actaea,0.012951406488252331
Aconitum,0.012958586824140672
Cimicifuga,0.0187309570872309
Asteropyrum,0.022114157932940394
Nigella,0.012297935270565198
Delphinium,0.011107007157002522
Consolida,0.009514870124645575
Helleborus,0.023847979093862676
Anemone,0.025402974906660217
Pulsatilla,0.019569745749945827
Hepatica,0.01646663547644189
Clematis,0.014158714076761409
Beckwithia,0.03372493582610868
Halerpestes,0.03058591222432486
Peltocalathos,0.022885642762518192
Ranunculus,0.0168952319406906
Trautvetteria,0.029887428263841137
Ficaria,0.020367977886360675
Coptidium,0.024058159331475516
Myosurus,0.02006289763496872
Ceratocephala,0.017029866062872174
Laccopetalum,0.015379194436225301
Batrachium,0.018093471279741674
Medusandra,0.0069696793867349395
Peridiscus,0.005332293427374342
Soyauxia,0.004500322091257426
Daphniphyllum,0.010478911780965165
Liquidambar,0.008068515008096988
Altingia,0.005952523148844054
Semiliquidambar,0.009128566345671921
Paeonia,0.009427527622620164
Cercidiphyllum,0.011029417151412885
Rhodoleia,0.005870662695124155
Chunia,0.005070521383107489
Exbucklandia,0.00483171623956933
Mytilaria,0.009741034139767287
Disanthus,0.012016182814972026
Loropetalum,0.0187763038889754
Matudaea,0.013529712918901355
Maingaya,0.016813620969026628
Corylopsis,0.015557694595632655
Fortunearia,0.02148159972351088
Eustigma,0.023035321456057457
Molinadendron,0.02251570770303139
Sinowilsonia,0.024020934771951535
Trichocladus,0.03844834322326565
Dicoryphe,0.04418941140365072
Ostrearia,0.050157977862704185
Neostrearia,0.03366370823226835
Noahdendron,0.03181686340643269
Hamamelis,0.02503226796593754
Fothergilla,0.034707307043434
Parrotiopsis,0.027068091326078608
Parrotia,0.034224859316988265
Distyliopsis,0.038175689137210075
Sycopsis,0.03553747451207902
Distylium,0.03855730773075117
Tetracarpaea,0.008186467301265087
Aphanopetalum,0.009530903290407492
Penthorum,0.013931199137073226
Haloragodendron,0.009544872088400068
Glischrocaryon,0.0077714486209709355
Proserpinaca,0.015912760751107986
Laurembergia,0.025394187564184288
Myriophyllum,0.016406496369737053
Meziella,0.013730130504893193
Haloragis,0.021244352998528518
Gonocarpus,0.013371983419589081
Crassula,0.0100745965611818
Tylecodon,0.016372671001688047
Cotyledon,0.014891615847711428
Kalanchoe,0.010514090100515329
Bryophyllum,0.013440655132124741
Sedum,0.0176193966390416
Rhodiola,0.019098816143945044
Umbilicus,0.030832379275488712
Orostachys,0.026840075974377424
Hylotelephium,0.023730103629097016
Sempervivum,0.035840074905016686
Aichryson,0.032546791322034925
Aeonium,0.04069310792842193
Dudleya,0.028850250422501052
Echeveria,0.034023103837473395
Itea,0.006896804433455102
Pterostemon,0.0058968323406650685
Choristylis,0.010038068121892368
Ribes,0.010382557397787808
Limnobotrya,0.0134429072089588
Saxifraga,0.012758235030820318
Saxifragodes,0.006893027384569125
Saxifragella,0.009086090927138215
Jepsonia,0.012758207799307066
Sullivantia,0.009096255928237706
Suksdorfia,0.009572272549142379
Boykinia,0.007210078295027519
Bergenia,0.021229437588790506
Peltoboykinia,0.011797687040414345
Chrysosplenium,0.014675693863150832
Mukdenia,0.02402797193765095
Rodgersia,0.029101879069890455
Darmera,0.02542919400592406
Astilboides,0.0243839503182169
Leptarrhena,0.020558678981243667
Tanakaea,0.01743802201635533
Telesonix,0.02581272641674558
Hemieva,0.018792261390454607
Bolandra,0.021277311103541384
Astilbe,0.03695969727011069
Micranthes,0.03274371790114574
Heuchera,0.03391205063119886
Pectiantia,0.037552670522280555
Mitella,0.040193100484117186
Tolmiea,0.09183966153522402
Bensoniella,0.07090589197252742
Lithophragma,0.048865885804700644
Tellima,0.05336041833694135
Elmera,0.10360169992758635
Tiarella,0.09817020910766026
Conimitella,0.06634481412467355
Ozomelis,0.0676640394570929
Tetrastigma,0.011583649651509681
Leea,0.00982312784480662
Ampelopsis,0.012643614199196377
Cissus,0.008045509482007414
Rhoicissus,0.009724067084800024
Parthenocissus,0.015873422598120596
Nothocissus,0.014906306643660926
Vitis,0.016332523252597233
Cayratia,0.016845783301248845
Cyphostemma,0.02103847117819669
Ampelocissus,0.01962575239111179
Francoa,0.0053261589112634684
Greyia,0.0063136126987490444
Bersama,0.004771688621311632
Melianthus,0.0045451341025533
Viviania,0.010989166850215965
Wendtia,0.008284856480466245
Hypseocharis,0.00965258590712252
Pelargonium,0.010801462293528854
Monsonia,0.009044068258741187
Sarcocaulon,0.008719437377135866
California,0.008481110645248717
Erodium,0.0073799478835447924
Geranium,0.011298082103039286
Aphloia,0.009483306617014407
Geissoloma,0.005553255007969243
Strasburgeria,0.003498522666505608
Ixerba,0.006341597283689632
Euscaphis,0.008789957755512204
Turpinia,0.008021596082251408
Staphylea,0.008335828972294323
Guamatela,0.010035931232006558
Glossopetalon,0.009659418414625908
Velascoa,0.007528323625957179
Crossosoma,0.007186711247509946
Stachyurus,0.0094763840703981
Alvaradoa,0.007774402004360426
Picramnia,0.006821137111104695
Ludwigia,0.013212360994082947
Hauya,0.011184344033062987
Lopezia,0.01633406708970452
Circaea,0.016896418789803757
Fuchsia,0.013357296760629734
Epilobium,0.016312545685397965
Boisduvalia,0.016736322148855946
Camissoniopsis,0.02032683038938048
Camissonia,0.0259367037191099
Clarkia,0.02637016120793929
Eulobus,0.03341299839918495
Chylismia,0.0386181454327114
Oenothera,0.05440846455623673
Calylophus,0.07329550310348452
Peniophyllum,0.07546844878727434
Gaura,0.0747741297219766
Stenosiphon,0.061655291062177556
Strephonema,0.014800721449036642
Conocarpus,0.009340043277879583
Getonia,0.00877067863351946
Laguncularia,0.01517803939069034
Lumnitzera,0.012177478582900858
Terminalia,0.016980801544490998
Bucida,0.019356432540474533
Buchenavia,0.02160851496062364
Anogeissus,0.016620700506418958
Pteleopsis,0.013419169081700778
Guiera,0.01697205454813996
Thiloa,0.017792557005294942
Combretum,0.017046612615035903
Quisqualis,0.021148778083511687
Meiostemon,0.020295851907917575
Lagerstroemia,0.015497268753495205
Lafoensia,0.01596583204202378
Galpinia,0.008143280873430008
Capuronia,0.010874072113340476
Pemphis,0.013561778803241553
Punica,0.014859568807677127
Physocalymma,0.018210620257657104
Koehneria,0.015311311578629408
Woodfordia,0.014069729140421957
Adenaria,0.012371919189931717
Cuphea,0.01720410224676112
Heimia,0.018688976229497025
Pleurophora,0.010545060178366669
Rotala,0.011734410663045904
Lythrum,0.025849406453165327
Lawsonia,0.022177975086072166
Ammannia,0.015952932674608084
Nesaea,0.016885949974152364
Decodon,0.028334431252713645
Duabanga,0.01844394391011881
Trapa,0.012529303379898797
Sonneratia,0.018313002563321964
Dactylocladus,0.012992994542798175
Axinandra,0.01322310336650697
Crypteronia,0.009387158355171754
Alzatea,0.017214658204121915
Olinia,0.022867174034287372
Rhynchocalyx,0.03127847143171775
Glischrocolla,0.03185162914977464
Endonema,0.028953959953076425
Brachysiphon,0.06475558998438587
Stylapterus,0.0697519050642556
Sonderothamnus,0.052553504925115686
Saltera,0.0397496939204
Penaea,0.07086634723248518
Warneckea,0.0095350545244203
Memecylon,0.007343674195884688
Mouriri,0.010860222818654284
Pternandra,0.019310628859501522
Astronia,0.018886567417066995
Henriettea,0.02251624706055054
Henriettella,0.023162576800865822
Bellucia,0.016885721781051542
Loreya,0.01761714557564152
Topobea,0.018508252554768623
Blakea,0.0202940512880411
Medinilla,0.0310541462085249
Amphiblemma,0.01976516071073453
Calvoa,0.01910881036777148
Gravesia,0.015533354788765741
Cambessedesia,0.03354629479067937
Pterolepis,0.04002831876797203
Marcetia,0.03813156624207458
Siphanthera,0.03206853300832997
Rhynchanthera,0.03658662724714722
Microlicia,0.040194031133969535
Lavoisiera,0.03215440657750839
Arthrostemma,0.02785183602858253
Rhexia,0.03441865374091333
Driessenia,0.04379617798885877
Heterocentron,0.032152336512149625
Tibouchina,0.07363867107327239
Desmoscelis,0.08349576948887882
Castratella,0.048491288552988315
Monochaetum,0.064615628760662
Tristemma,0.0925361923911294
Dichaetanthera,0.10351554572652127
Dissotis,0.1322426872371889
Melastoma,0.13889342494969423
Heterotis,0.1344897657448184
Osbeckia,0.1004169426857986
Macrocentrum,0.028303269404017745
Triolena,0.029078794313624513
Diplectria,0.03658687427522443
Monolena,0.02699537912396613
Bertolonia,0.02667316103064445
Adelobotrys,0.03292316915019001
Meriania,0.033678338555622016
Graffenrieda,0.05486314515125153
Blastus,0.06845729137773154
Eriocnema,0.07682892112846172
Miconia,0.07702485769625474
Ossaea,0.07238884931440648
Leandra,0.07729958971963308
Acinodendron,0.14264890093373778
Tetrazygia,0.1468735844289917
Clidemia,0.08853589296301084
Conostegia,0.08775468349089181
Mecranium,0.12272416385322044
Tococa,0.11033550353639401
Maieta,0.09076906552322099
Erisma,0.010214055650656435
Qualea,0.008406004628795843
Vochysia,0.006816552227476399
Callistemon,0.015635445716754952
Heteropyxis,0.009884862244715886
Psiloxylon,0.010436672726153496
Xanthostemon,0.012634359051464303
Whiteodendron,0.008393530273260265
Kjellbergiodendron,0.009077977244587273
Lophostemon,0.008320398035357704
Welchiodendron,0.007230626698436516
Lindsayomyrtus,0.028025641539711352
Osbornia,0.02295693070488345
Melaleuca,0.022868494529221194
Calothamnus,0.02359260561633328
Beaufortia,0.0209192807789785
Uromyrtus,0.05000784107698468
Rhodamnia,0.055637051476285816
Austromyrtus,0.0572478092717406
Archirhodomyrtus,0.05994626504684935
Rhodomyrtus,0.05354952111177704
Pilidiostigma,0.06962286017546138
Decaspermum,0.06113020156449613
Chamguava,0.04169541478258896
Myrtus,0.03309575617426159
Blepharocalyx,0.07203671653180964
Myrcia,0.10407437497687566
Myrciaria,0.07314803688847647
Myrceugenia,0.0764151369167571
Myrcianthes,0.08034088215627257
Eugenia,0.07893786481522888
Plinia,0.13736059271591233
Calyptranthes,0.07455860231371896
Luma,0.08112794494069336
Marlierea,0.11728349050232097
Ugni,0.23293646440365925
Pimenta,0.17174627497766157
Campomanesia,0.17229344482479395
Acca,0.2941434533531412
Siphoneugena,0.22727180441399986
Myrteola,0.21014158108211764
Lenwebbia,0.29855248397009576
Lophomyrtus,0.2021828163935008
Neomyrtus,0.1996548758952867
Psidium,0.1856933551213712
Mosiera,0.21962717023568368
Amomyrtus,0.1542838943482191
Tristaniopsis,0.021539683321036097
Lysicarpus,0.016881013567526484
Barongia,0.021573466890398803
Ristantia,0.014659092678648249
Sphaerantia,0.017889771316116868
Metrosideros,0.018523407711683947
Tepualia,0.0209431043073508
Tristania,0.019484582704028086
Thaleropia,0.01799872712557355
Syzygium,0.015868464379404878
Piliocalyx,0.014127303714175187
Cloezia,0.016941108043340813
Backhousia,0.010778981222470348
Choricarpia,0.015690208338255504
Syncarpia,0.022853939412502872
Chamelaucium,0.048926635464433266
Homalospermum,0.026541552897748174
Leptospermum,0.025627405143701532
Agonis,0.040339738285050275
Pericalymma,0.03948734436667999
Taxandria,0.036920850034760755
Asteromyrtus,0.04069327795109577
Neofabricia,0.03192390147455966
Kunzea,0.02703352863765904
Ochrosperma,0.027439591044705527
Calytrix,0.026159654200675075
Homalocalyx,0.024027753327206806
Thryptomene,0.0538714389412739
Pileanthus,0.031207098456736717
Verticordia,0.042632853295217384
Darwinia,0.04140186050324665
Actinodium,0.029961518825654617
Homoranthus,0.03553218369348572
