ext_fraction,Genus,age,mean_age
low_ex,Agelanthus,1.53721900000017,1.5195800865386389
low_ex,Ageratina,8.80083090909125,8.25971229111245
low_ex,Ageratum,1.87876250000034,1.8525007510788316
low_ex,Aglaia,12.8590920000005,11.74269384593278
low_ex,Aglaonema,11.7875120000003,10.841090120094059
low_ex,Agnorhiza,4.72628300000034,4.564457248773395
low_ex,Agonandra,32.6978601250002,26.44902625509595
low_ex,Agonis,3.60285650000023,3.50783746601914
low_ex,Agoseris,3.63322240000034,3.5366222449860407
low_ex,Agrimonia,28.5289580000003,23.638850150087436
low_ex,Agriophyllum,14.1086718333336,12.778344082736158
low_ex,Agrocharis,3.02388850000011,2.956590773426222
low_ex,Agropyron,1.11377200000017,1.1044745472998463
low_ex,Agrostemma,9.9506513333335,9.265701577489422
low_ex,Agrostis,0.285643750000171,0.2850272732857633
low_ex,Agrostistachys,31.6559310000001,25.7591439175437
low_ex,Agrostophyllum,20.3851055000003,17.73972196593344
low_ex,Aichryson,7.06308650000017,6.709213769372577
low_ex,Aidia,5.66641290000034,5.43578757725038
low_ex,Ailanthus,19.1179360357147,16.76897078325584
low_ex,Ainsliaea,2.81294050000028,2.7545890200712964
low_ex,Aiouea,5.12494950000011,4.935364133271552
low_ex,Aiphanes,22.5672270000002,19.376780245769503
low_ex,Aira,1.84360700000023,1.8183103823396976
low_ex,Aizoanthemum,22.7017350000002,19.476289830047268
low_ex,Aizoon,9.38571400000023,8.7733785284998
low_ex,Ajania,1.5305630000004,1.5130753877191423
low_ex,Ajuga,8.19203610000034,7.720703478194167
low_ex,Akania,7.18141000000017,6.815964908313605
low_ex,Akebia,12.930331000000299,11.802187619811258
low_ex,Alafia,5.90441450000023,5.654546335047553
low_ex,Alamania,2.13834350000028,2.1044075518101337
low_ex,Alangium,65.4186135000002,44.568604334510994
low_ex,Alania,78.8853205000003,50.394387550259935
low_ex,Alantsilodendron,0.403726500000171,0.40249639938460685
low_ex,Alberta,6.78676200000028,6.459233092169046
low_ex,Albertisia,3.30885450000034,3.2284900465750983
low_ex,Albizia,2.23981700000023,2.2026197302774735
low_ex,Albuca,34.7339735000005,27.773999330857432
low_ex,Alcea,3.96762650000028,3.8527830120639925
low_ex,Alchemilla,19.4193670000002,17.001257307449514
low_ex,Alchornea,99.2980105666671,57.825929658500485
low_ex,Alchorneopsis,29.7842006250002,24.49911904582414
low_ex,Aldama,2.57014200000034,2.521317210500354
low_ex,Aldina,33.7070680000003,27.10954581823563
low_ex,Aldrovanda,50.7630080000002,37.22989640962312
low_ex,Alectra,5.99641550000023,5.738913413060933
low_ex,Alectryon,8.09664100000034,7.635837792923204
low_ex,Alepidea,22.8535665000001,19.58842311171031
low_ex,Alepidocline,0.00759100000034106,0.0075905634356007
low_ex,Alepis,3.50387900000011,3.4139260105905236
low_ex,Aletes,0.369880625000171,0.36884778552535225
low_ex,Aletris,92.4908675000003,55.51740818144941
low_ex,Aleurites,25.7624718333334,21.698149265447356
low_ex,Alexgeorgea,16.4605882500003,14.683273157192072
low_ex,Alfaroa,13.6047925000003,12.362737929326116
low_ex,Alfredia,1.38966800000028,1.3752322841337343
low_ex,Alhagi,15.1613915000002,13.638030343595588
low_ex,Alibertia,5.84543112500034,5.600399944353346
low_ex,Alicia,18.0521955000002,15.940748545060957
low_ex,Aliciella,31.5915892142859,25.71627422047223
low_ex,Alinula,1.09938200000023,1.090321983041792
low_ex,Alisma,28.3385940000003,23.507296315103773
low_ex,Alkanna,2.09278600000023,2.060266562048428
low_ex,Allagopappus,1.64508090000034,1.624900698475291
low_ex,Allagoptera,5.95104175000023,5.697318206701227
low_ex,Allamanda,8.76356400000023,8.226845202411113
low_ex,Allanblackia,35.5042730000002,28.267426758885144
low_ex,Allantoma,16.0450410000003,14.350816312419523
low_ex,Allenrolfea,12.9107375416669,11.785830034901185
low_ex,Alliaria,9.01467600000023,8.447989980255986
low_ex,Allionia,6.96387300000023,6.619568952859368
low_ex,Allium,42.2570992500003,32.41761889073729
low_ex,Allocassine,16.8583815000002,14.999903871782903
low_ex,Allocasuarina,10.7448010000002,9.951516829344637
low_ex,Alloispermum,0.140783000000341,0.1406330371796891
low_ex,Allomarkgrafia,0.619273000000227,0.6163848617839646
low_ex,Allophyllum,16.0149917500002,14.326708001012019
low_ex,Allophylus,1.09273500000034,1.083783632888016
low_ex,Alloteropsis,2.58234903571463,2.5330650413672635
low_ex,Alloxylon,14.2663500000002,12.907847320267537
low_ex,Alluaudia,20.6729205000002,17.958126918777914
low_ex,Almutaster,0.423492000000171,0.42213876646545856
low_ex,Alniphyllum,39.9156210000002,31.013341219456567
low_ex,Alnus,27.2796219000002,22.7701641367968
low_ex,Alocasia,12.5956070000003,11.522170560559996
low_ex,Aloe,31.7072986000003,25.793346689920654
low_ex,Alonsoa,1.92766200000028,1.9000283111701977
low_ex,Alopecurus,0.888125000000171,0.8822002795040647
low_ex,Alophia,66.5939967818185,45.10995462291517
low_ex,Aloysia,2.40614000000028,2.363280978170813
low_ex,Alphitonia,11.0925770000002,10.249579206087994
low_ex,Alphonsea,5.38885500000023,5.179744444200928
low_ex,Alpinia,54.6636395000002,39.294755076989134
low_ex,Alseis,17.5288600000002,15.530029613386036
low_ex,Alseodaphne,13.1131684000001,11.95462903855024
low_ex,Alseuosmia,19.9560460000003,17.41271108227755
low_ex,Alsinidendron,3.21586300000017,3.1398860587692656
low_ex,Alsomitra,51.7999813333336,37.78718723650694
low_ex,Alsophila,37.1181510000003,29.287592073143106
low_ex,Alstonia,17.9996600000002,15.899638565793037
low_ex,Alstroemeria,66.5463035000003,45.08811650863322
low_ex,Alternanthera,5.95245800000028,5.698616916765849
low_ex,Althaea,3.96762650000028,3.8527830120639925
low_ex,Altingia,12.2649460000002,11.244351448186213
low_ex,Altoparadisium,0.789095000000398,0.7844133877812633
low_ex,Alvaradoa,88.5881665000002,54.1199181576645
low_ex,Alvordia,3.15071800000034,3.077743528695421
low_ex,Alyssoides,1.38561500000017,1.3712628058921397
low_ex,Alyssum,4.52348820000023,4.374975500617246
low_ex,Alyxia,4.29640650000023,4.162149946051098
low_ex,Alzatea,33.3241220555557,26.859794221385947
low_ex,Amaioua,2.08827450000034,2.055893726646753
low_ex,Amalocalyx,0.975291000000228,0.9681522624494455
low_ex,Amalophyllon,4.73371590000029,4.57139180981241
low_ex,Amana,10.4969565000003,9.738260314227869
low_ex,Amanoa,21.2628895000002,18.403440296764057
low_ex,Amaranthus,15.5112370000002,13.921183443933723
low_ex,Amaroria,5.9473035000004,5.693890084426327
low_ex,Amaryllis,25.1303255000004,21.24582460811757
low_ex,Amauriopsis,2.36973400000034,2.32814776743083
low_ex,Ambavia,2.65161300000023,2.5996837516754017
low_ex,Ambelania,9.18841900000023,8.600559879769714
low_ex,Amblygonocarpus,4.45929500000023,4.314882268010803
low_ex,Amblyolepis,1.39651500000034,1.3819376422464988
low_ex,Amblyopappus,1.98610600000034,1.956787634250468
low_ex,Amborella,234.540717852014,81.95449480015205
low_ex,Ambrosia,1.73540600000034,1.7129683477528947
low_ex,Amburana,8.41867050000023,7.921880509744247
low_ex,Amelanchier,3.83976450000028,3.732076071621537
low_ex,Amellus,9.40247675000034,8.788040535475739
low_ex,Amentotaxus,110.843458,61.394227723144056
low_ex,Amesiella,2.35472662500028,2.3136596052726546
low_ex,Amesiodendron,7.21717400000028,6.848196780375355
low_ex,Amethystea,4.00751400000028,3.8903930933048283
low_ex,Amherstia,2.82916500000028,2.770147480889405
low_ex,Amianthium,22.9197775000003,19.637258713651995
low_ex,Amicia,12.1421260000002,11.140853057128066
low_ex,Amischotolype,12.0037110000003,11.024013539824104
low_ex,Ammandra,41.8060150000002,32.14986878568877
low_ex,Ammannia,14.2841275000002,12.922431809271306
low_ex,Ammi,12.6607713333334,11.576780099315762
low_ex,Ammobium,1.04450066666684,1.0363182873570813
low_ex,Ammodendron,13.4339390000002,12.22120222470841
low_ex,Ammoides,10.6233370000001,9.847091507580648
low_ex,Ammophila,0.385415400000171,0.3842941514407044
low_ex,Ammopiptanthus,18.1074735000003,15.983975683092599
low_ex,Amomum,74.2388247500002,48.47489390289955
low_ex,Amomyrtus,2.83692509090926,2.7775877083121165
low_ex,Amoreuxia,38.6313130000003,30.22765916700861
low_ex,Amorimia,33.6974537291668,27.103288693618804
low_ex,Amorpha,25.3585520000003,21.409517174178944
low_ex,Amorphophallus,19.6997460000003,17.216551521250814
low_ex,Amparoa,0.759053000000341,0.7547198099780184
low_ex,Ampelamus,0.0741550000002274,0.07411336603305987
low_ex,Ampelocalamus,1.55207600000017,1.5340970480872664
low_ex,Ampelocera,47.9472300000002,35.68523427923983
low_ex,Ampelocissus,16.8809000000003,15.01778070474189
low_ex,Ampelodesmos,0.953450000000227,0.9466259741062371
low_ex,Ampelopsis,42.6159167500003,32.62966582220188
low_ex,Ampelosicyos,20.0814950000002,17.508500019697923
low_ex,Ampelosycios,2.59999200000023,2.550040606908911
low_ex,Amperea,19.0228190000001,16.695493678564887
low_ex,Amphiachyris,0.0145340000001705,0.014532399737130703
low_ex,Amphiasma,2.5524890000004,2.5043245720149603
low_ex,Amphiblemma,14.0566622500002,12.735570409367313
low_ex,Amphibolia,3.70925860000023,3.6086440553507613
low_ex,Amphibolis,16.1928640000003,14.469280842779412
low_ex,Amphibromus,0.206548000000171,0.20622541411437753
low_ex,Amphicarpaea,1.64392828571451,1.6237761298714508
low_ex,Amphidasya,18.3206960000003,16.15043770127956
low_ex,Amphiglossa,3.49640800000023,3.406831955441936
low_ex,Amphilophium,16.1065560416669,14.40014093647035
low_ex,Amphineurion,1.15865000000023,1.1485925543636861
low_ex,Amphipogon,5.09615750000023,4.908647122608405
low_ex,Amphipterygium,2.92766600000028,2.8645259758488595
low_ex,Amphirrhox,14.3598680000002,12.984531375619216
low_ex,Amphiscirpus,6.89165475000023,6.55423837847777
low_ex,Amphitecna,2.22952900000023,2.1926690535303335
low_ex,Amphithalea,4.84207633333356,4.672404064850891
low_ex,Amphorogyne,5.29520700000011,5.093129298405023
low_ex,Amsinckia,1.69091400000011,1.6696030264981085
low_ex,Amsonia,14.9716740000002,13.483952351124277
low_ex,Amyema,10.0412247916668,9.344286961197094
low_ex,Amyrea,18.7292420000001,16.468164750331596
low_ex,Anabasis,6.89426750000023,6.556603081707572
low_ex,Anacampseros,21.2373340000002,18.384216651255766
low_ex,Anacamptis,6.55786950000028,6.251435903934512
low_ex,Anacaona,4.46165500000006,4.317092511221805
low_ex,Anacardium,14.0572616666671,12.736063543767873
low_ex,Anacolosa,36.7460550000002,29.054002574800048
low_ex,Anacyclus,1.4227102500004,1.4075847026561812
low_ex,Anadenanthera,3.67942825000023,3.5803980300571325
low_ex,Anagallis,7.55408400000017,7.1510543436004514
low_ex,Anagyris,10.2493110000003,9.52447152841305
low_ex,Anamirta,32.1060930000003,26.058204370187624
low_ex,Ananas,5.10544420000028,4.917265735808532
low_ex,Anaphalioides,1.15803150000028,1.147984729055703
low_ex,Anaphalis,0.392010500000284,0.3908506249644903
low_ex,Anarrhinum,4.62010700000017,4.465319725489691
low_ex,Anarthria,47.7317627500003,35.56511016625234
low_ex,Anarthrophyllum,7.37115392105297,6.986787886633386
low_ex,Anastatica,0.356585500000341,0.3556254509429829
low_ex,Anastrophyllum,21.4072877500003,18.511949661174697
low_ex,Anathallis,0.367811000000284,0.36678966581385547
low_ex,Anaxagorea,23.9520687500002,20.39368557397816
low_ex,Anaxeton,1.40180400000017,1.3871167632504047
low_ex,Ancana,0.692224500000114,0.688618385919769
low_ex,Anchomanes,11.3565640000003,10.474916473337435
low_ex,Anchonium,0.517858000000341,0.5158363591603282
low_ex,Anchusa,3.72008500000017,3.6188924504408124
low_ex,Ancistrochilus,13.1868025000004,12.01591980005584
low_ex,Ancistrocladus,49.2452480000003,36.40305936410407
low_ex,Ancistrorhynchus,3.91799125000028,3.8059516472928734
low_ex,Ancylobothrys,6.57417600000017,6.266261425497358
low_ex,Andersonia,11.0176970000002,10.185518992714247
low_ex,Andinia,2.84073100000028,2.781236433984342
low_ex,Andira,25.3216867500003,21.383105800485428
low_ex,Andrachne,37.4395560000002,29.48858557783493
low_ex,Andradea,12.4512040000002,11.400991502051415
low_ex,Androcymbium,9.58780300000029,8.949921145965057
low_ex,Andrographis,1.86858700000028,1.8426064260331283
low_ex,Androlepis,1.84480600000023,1.819476758301119
low_ex,Andromeda,8.19377800000023,7.722252085648492
low_ex,Andropogon,0.438948000000398,0.43749440649542454
low_ex,Androsace,23.9216000000002,20.371491922839134
low_ex,Androstachys,5.91766600000028,5.666704976149212
low_ex,Androstephium,21.4840510000004,18.569557077859727
low_ex,Androstoma,0.954187900000228,0.9473533562689381
low_ex,Andryala,13.129466666667,11.968200252671345
low_ex,Anechites,6.14979100000023,5.879321050675413
low_ex,Aneilema,5.39611650000023,5.186455834224854
low_ex,Anelsonia,3.17094700000017,3.097046480752276
low_ex,Anemarrhena,56.6709650294121,40.32467602839867
low_ex,Anemia,85.6834510000002,53.04308941962891
low_ex,Anemocarpa,0.149775000000455,0.14960528370108858
low_ex,Anemone,23.6811993333337,20.196100467514878
low_ex,Anemonella,26.5291600000003,22.242262881142214
low_ex,Anemopsis,44.9515865000002,33.98997009232596
low_ex,Anethum,2.85916000000017,2.7989014575977924
low_ex,Anetium,25.3972395000002,21.437221751876418
low_ex,Aneura,90.2200170000003,54.71102360123929
low_ex,Angadenia,0.717530000000171,0.7136563637017166
low_ex,Angelica,3.68617700000011,3.5867894088439662
low_ex,Angelonia,8.59338200000017,8.076543960300834
low_ex,Angelphytum,1.26751450000034,1.255490943195195
low_ex,Angianthus,0.281049000000171,0.2804521697457355
low_ex,Anginon,11.2050800000001,10.345706951845138
low_ex,Angiopteris,219.115373,80.56183183006584
low_ex,Angophora,16.3322110000003,14.580750995745356
low_ex,Angraecopsis,1.92529750000034,1.897730939223047
low_ex,Angraecum,8.14996000000028,7.68328522977963
low_ex,Anguloa,3.81899800000023,3.7124506964329163
low_ex,Angylocalyx,11.3552390000003,10.473787422764683
low_ex,Aniba,5.72506450000017,5.489764983707166
low_ex,Anigozanthos,20.6151420000003,17.914343676387908
low_ex,Aniseia,2.13233500000023,2.0985875664996128
low_ex,Anisocampium,25.1125090000003,21.233027433435232
low_ex,Anisocapparis,14.7908690000002,13.336765843970845
low_ex,Anisocarpus,0.207316000000398,0.20699101317955726
low_ex,Anisochilus,0.947679000000341,0.9409369556523804
low_ex,Anisocoma,1.25882800000034,1.2469676845584725
low_ex,Anisocycla,3.30885450000034,3.2284900465750983
low_ex,Anisodontea,1.42329750000034,1.4081595488688998
low_ex,Anisomeles,6.48050000000028,6.181047361818679
low_ex,Anisopappus,17.8864460000004,15.810955436716679
low_ex,Anisophyllea,18.3984630000002,16.21104088735501
low_ex,Anisopogon,2.86255344444462,2.8021537093510482
low_ex,Anisoptera,6.31423450000028,6.029526991655347
low_ex,Anisosciadium,6.03993100000006,5.778780302984143
low_ex,Anisotoma,0.178116000000284,0.17787604479785069
low_ex,Anisotome,7.77462100000006,7.3485426129171785
low_ex,Anna,1.18194100000023,1.171477496561773
low_ex,Anneslea,25.6452270000002,21.614509703681826
low_ex,Annesorhiza,10.8571850000001,10.047986074175125
low_ex,Annickia,27.5003495000003,22.92455638260673
low_ex,Annona,8.18879150000028,7.717818821968689
low_ex,Anodendron,4.69436405882376,4.534669978963807
low_ex,Anodopetalum,6.10511200000023,5.838450732848602
low_ex,Anoectochilus,6.40641600000034,6.113576796558265
low_ex,Anogeissus,9.82415300000028,9.155786692561561
low_ex,Anogramma,27.5245460000003,22.94145704092606
low_ex,Anomochloa,35.2692030000002,28.117298876962323
low_ex,Anomodon,31.4650510000002,25.631872789217496
low_ex,Anomospermum,9.67575383333362,9.026604353923213
low_ex,Anopterus,88.8050510000002,54.19904806250771
low_ex,Anopyxis,46.7719930000002,35.0266513636509
low_ex,Anotea,2.98212000000028,2.916642885187002
low_ex,Anredera,16.5626880000002,14.76469210401872
low_ex,Ansellia,15.6599210000003,14.041143474407656
low_ex,Antennaria,3.53542212500023,3.4438692084338216
low_ex,Antenoron,28.7525897500003,23.793025418987387
low_ex,Anthaenantiopsis,0.327518500000341,0.32670835809917315
low_ex,Anthemis,2.17772816666706,2.14254380614625
low_ex,Anthericopsis,24.6311570000003,20.88626420114433
