step,PD
320,9195.11550917076
321,9062.233047855945
322,9035.497148230945
323,9022.711198230945
324,9009.805283730946
325,8994.592290897612
326,8915.068526008723
327,8888.477588522475
328,8872.760212022475
329,8858.947470347475
330,8849.932794347475
331,8834.983084969697
332,8744.446266277733
333,8729.818055377733
334,8720.230896377732
335,8678.495306823384
336,8660.468610823385
337,8652.716910323385
338,8631.407585799576
339,8610.575548799576
340,8494.778425864793
341,8434.785850658818
342,8375.683481692151
343,8369.39981819215
344,8348.472159025485
345,8334.581942975485
346,8273.189489262984
347,8252.554074262984
348,8249.460298262984
349,8239.914772526874
350,8212.58964741854
351,8201.66040798104
352,8190.28873948104
353,8181.89146048104
354,8174.474238314373
355,8154.784078658124
356,8144.834889408124
357,8142.265024991457
358,8131.7804314914565
359,8108.762218621799
360,8101.224976371798
361,8095.7702376217985
362,7992.0925866217985
363,7975.641640844021
364,7964.016796670944
365,7945.056269876301
366,7893.506746751301
367,7881.243079251301
368,7864.061067667968
369,7473.358525961953
370,7456.18114327862
371,7444.287648389731
372,7416.0986108897305
373,7407.03333488973
374,7397.241123242672
375,7376.119105742672
376,7366.717520993429
377,7347.11307639343
378,7276.667467679144
379,7270.343284133689
380,7262.832019205118
381,7217.572993202885
382,7210.71492358885
383,7198.061468124564
384,7157.198618407452
385,7072.103496045701
386,6999.673315131638
387,6989.748558131639
388,6975.792590187194
389,6946.0151536871945
390,6926.749487562194
391,6912.796566062194
392,6903.797875062194
393,6838.994747562194
394,6811.618791205052
395,6802.044216455051
396,6699.733779805051
397,6595.438771712458
398,6586.6100278791255
399,6568.888648601348
400,6563.8346307513475
401,6558.909595751347
402,6456.764930635963
403,6445.572402135963
404,6434.101207135963
405,6426.003461635963
406,6420.535365635963
407,6410.861186835963
408,6405.322789835963
409,6399.962104835963
410,6390.111475043304
411,6384.364517543304
412,6359.770773892263
413,6339.25597548276
414,6319.929384379819
415,6308.306321546485
416,6295.334223029245
417,6287.197667279244
418,6235.489414454244
419,6148.438269602808
420,6141.378401752728
421,6134.500427377728
422,6127.820108877728
423,6122.974113077728
424,6117.12444565749
425,5997.819329934834
426,5983.725907334834
427,5976.944601112612
428,5970.9412791126115
429,5952.07555189562
430,5940.459628145621
431,5935.8528211456205
432,5928.60466333312
433,5867.604425665985
434,5854.011130165985
435,5807.523668424914
436,5799.46535509158
437,5793.27497209158
438,5783.019413671708
439,5778.841584171709
440,5768.716841921709
441,5721.3732200706445
442,5667.204059606359
443,5650.969158810062
444,5646.453051310063
445,5642.732966310063
446,5631.303301572942
447,5613.659400156274
448,5610.059117156275
449,5604.3379599639675
450,5600.478920797301
451,5589.317560697301
452,5583.9528721973
453,5583.359429697301
454,5575.397084661586
455,5563.5299833282525
456,5509.879134934314
457,5504.707289209314
458,5484.312323896814
459,5450.4331097039085
460,5342.823641526387
461,5329.942701526387
462,5322.9229618763875
463,5307.440211581943
464,5301.657590867658
465,5293.368696367657
466,5290.2179033676575
467,5286.439051534324
468,5277.617493534324
469,5266.85434788887
470,5259.449858888869
471,5243.021338330046
472,5108.308322498674
473,5099.755749825597
474,5096.164316258931
475,5071.831677512899
476,5026.887920257065
477,5006.692535888017
478,4999.222499638017
479,4992.712413888017
480,4917.010779577411
481,4906.652002591596
482,4898.495359924929
483,4880.068209041
484,4875.7060815410005
485,4869.721842791
486,4834.795250220111
487,4820.0999171898075
488,4745.6603109398075
489,4744.128802424656
490,4707.701748424656
491,4705.319680424656
492,4697.6906645496565
493,4690.138641591323
494,4681.0187224246565
495,4662.807098121085
496,4659.827662871085
497,4656.448400371085
498,4653.313102332623
499,4643.02354324929
500,4639.43614124929
501,4632.99917924929
502,4629.09102062429
503,4533.055238385731
504,4529.992357385731
505,4517.065515585731
506,4498.736996810731
507,4484.02805090164
508,4370.769437716619
509,4243.516767090246
510,4105.620102542363
511,4080.285764870935
512,4077.3856578153795
513,4069.1466078153794
514,3958.3979089261843
515,3936.43007156823
516,3935.5156648182297
517,3932.9428844848967
518,3930.5306849848967
519,3919.978796668657
520,3911.418368671918
521,3904.304070071918
522,3902.177040571918
523,3894.861067821918
524,3891.389464821918
525,3886.9631932385846
526,3883.330052238585
527,3879.624696238585
528,3876.0119197385848
529,3867.516195600123
530,3865.235642100123
531,3855.3375233501233
532,3852.8165723501234
533,3239.5245032736602
534,3235.57900927366
535,3226.1481001212214
536,3217.979648121221
537,3213.328948433721
538,3152.583875486353
539,3150.198462486353
540,3147.622164486353
541,3132.28903655908
542,3121.7936058590803
543,3119.0757952479694
544,3017.653478455339
545,2993.858295990812
546,2987.974474740812
547,2979.790156365812
548,2969.439291532479
549,2960.9969914190333
550,2959.4840581690332
551,2870.206973403851
552,2866.953415653851
553,2865.233235653851
554,2862.436741528851
555,2859.1573544574226
556,2799.8954441520495
557,2796.8673639020494
558,2778.897106235383
559,2773.5755314020494
560,2767.649447521933
561,2766.126720521933
562,2762.5074776719325
563,2759.0936346719327
564,2748.5195076346777
565,2744.8817958846776
566,2732.284358009678
567,2689.523403821
568,2673.312776021658
569,2671.120633521658
570,2665.0793274383245
571,2657.2278820292336
572,2655.907774529234
573,2635.9038661334002
574,2562.526137373301
575,2510.497305805993
576,2506.87907997266
577,2504.6948876726597
578,2408.3779936637247
579,2406.4608631637248
580,2404.968083538725
581,2403.358747538725
582,2396.7490217205427
583,2367.9043799887245
584,2345.110587072058
585,2271.6543269277095
586,2268.2828468443763
587,2266.3591063443764
588,2264.7889052193764
589,2254.8382540249318
590,2253.0858175749318
591,2249.570448634932
592,2244.8848609672846
593,2241.9706149672847
594,2238.4375393214514
595,2101.5370722356834
596,2097.491892124572
597,2093.798388749572
598,2090.8915552495723
599,2073.0283750329054
600,2067.6059355329053
601,2066.8022050329055
602,2060.2104067329055
603,2058.8370219829053
604,1941.1633713262695
605,1938.4425563887694
606,1937.5622982221028
607,1913.2783357721028
608,1878.0190274253778
609,1877.066716425378
610,1876.231620425378
611,1875.0515111253778
612,1874.1430360003778
613,1868.9194504170446
614,1867.4981389170446
615,1865.7972561170445
616,1862.8122596170444
617,1860.9008773670446
618,1859.1870558670446
619,1837.847537253074
620,1837.268971253074
621,1835.102426128074
622,1834.0522808588432
623,1820.5854942517003
624,1818.7995612517004
625,1816.384551668367
626,1815.213864668367
627,1808.6265311371171
628,1807.5411094704505
629,1732.5421106645133
630,1731.7610913073704
631,1615.063814286067
632,1612.3178565937594
633,1605.8335272104262
634,1604.793039710426
635,1603.636181210426
636,1603.061476210426
637,1600.643749210426
638,1442.3016726573924
639,1441.1313277198924
640,1439.6851624506614
641,1439.1028079506616
642,1435.7110887991464
643,1420.9624858406562
644,1420.0007538406562
645,1417.3659683620847
646,1412.344635045418
647,1411.364860720418
648,1356.6274683566521
649,1355.1368521899856
650,1354.0587556899857
651,1352.9162374054617
652,1349.6974824610172
653,1348.9866814610173
654,1345.8700198707395
655,1322.638679466857
656,1227.2219093425865
657,1217.5413261880412
658,1194.2311500666124
659,1178.2657091946317
660,1176.0996599946316
661,1174.8932447446316
662,1091.2295734086326
663,1087.8014564086327
664,1085.6552827022833
665,1083.89516661895
666,1083.54336761895
667,1082.8960809939501
668,1082.6288159939502
669,979.757327882385
670,975.2284181944516
671,974.9546911944516
672,974.2821915194515
673,972.1357506444516
674,971.9250136444516
675,953.0405986424907
676,949.8882034117215
677,948.9649811200549
678,916.7237982803147
679,914.3682165712237
680,912.7942826712238
681,912.6458536712237
682,909.1708869797951
683,791.6361477980852
684,788.6357816367948
685,788.1266493867948
686,785.9957400117949
687,757.7232228022712
688,722.7827219331094
689,718.6598072492633
690,712.9544582135491
691,593.7889515195302
692,591.5237226071926
693,591.125800440526
694,484.13040657386466
695,191.7231865947363
696,42.41077220558444
697,42.31538720558444
698,41.094207272251104
699,5.6739415267924524
700,2.8369707633962267
701,0
