ext_fraction,Genus,age,mean_age,richness,threatened_species,proportion_threatened,ev.dist,mean_lambda,sd_lambda
int_ex,Kickxia,4.62010899999999,4.458806886674442,3,3,1,66.77767912068842,0.09654266032935153,NA
int_ex,Koeleria,0.308035999999938,0.30738137772341073,3,1,0.3333333333333333,63.455083927872984,1.2689638289735896,NA
int_ex,Koelpinia,9.87082700000005,9.076725513849905,1,1,1,72.00523154609326,0.07673974529231463,NA
int_ex,Krascheninnikovia,19.265671,16.01366662511221,1,0,0,81.43874892120975,0.057950005859650974,NA
int_ex,Lactuca,20.4703480000001,16.780139085887924,5,5,1,82.6047157751803,0.08086584423545659,0.003807889204262672
int_ex,Lagoecia,12.3213060000001,11.052170765750084,1,1,1,74.45569703949448,0.05879290139653422,NA
int_ex,Lagurus,1.20641799999999,1.196157112713598,1,1,1,64.35346504202204,1.268251422269569,NA
int_ex,Lamarckia,1.08056000000005,1.0723525070834483,1,1,1,64.22760938474434,0.7004666427397075,NA
int_ex,Lamium,1.35174699999994,1.3388217714159367,4,3,0.75,63.50855792854435,0.6120637678556204,0.043466715630298976
int_ex,Laphangium,0.803733000000052,0.7992218972263097,1,1,1,62.938098828567504,0.22384238528337608,NA
int_ex,Lapiedra,8.55257699999999,7.96589612747257,1,1,1,71.35404578064993,0.05158307317217977,NA
int_ex,Lapsana,2.29296399999999,2.2549900993346492,1,1,1,64.42733683658126,0.10379451784638943,NA
int_ex,Laserpitium,6.82367200000011,6.4590187077978385,4,1,0.25,68.95806630671062,0.09693562468124198,NA
int_ex,Lathyrus,9.87188800000005,9.07760610410928,18,17,0.9444444444444444,71.96782973545653,0.19939145874650807,0.04018760365797184
int_ex,Launaea,4.53726100000005,4.381920490989472,5,5,1,66.67163572182984,0.17230812325690298,0.0270404027626292
int_ex,Laurus,147.06522,33.851871181954095,1,1,1,208.53212233131487,0.011537943615533267,NA
int_ex,Lavandula,7.37378499999999,6.944561608474796,5,5,1,69.53060020764937,0.16465074009688652,0.001984180044244561
int_ex,Lavatera,2.3646730000001,2.3242252470508693,9,7,0.7777777777777778,64.45876288704147,0.3407994166665741,0.004919216970608613
int_ex,Legousia,8.86275800000006,8.23026820902544,3,3,1,70.99792323455907,0.07656653854120446,0.0018820411948473727
int_ex,Lemna,82.97288,32.60761770287925,2,2,1,146.1679026372056,0.013859471645421008,7.362958803360453e-5
int_ex,Leontodon,2.10049700000005,2.0687618466437847,6,6,1,64.23487177454041,0.14271960731410713,0.006590082517910896
int_ex,Lepidium,11.085326,10.070423294143042,9,9,1,73.18526142916824,0.105302381643311,0.00889603623459813
int_ex,Ligustrum,15.717379,13.595606857421004,1,1,1,77.87550737732943,0.03577589613415283,NA
int_ex,Limbarda,2.38207099999999,2.341010755154134,1,1,1,64.51655931659327,0.23391911665765674,NA
int_ex,Limonium,30.117926,21.98778256144112,17,9,0.5294117647058824,92.26893514834072,0.031053616214651317,0.0010734214927669464
int_ex,Linaria,3.40693200000005,3.321173423037831,37,31,0.8378378378378378,65.56451120982899,0.13388683143059035,0.004728396067898857
int_ex,Linum,17.872612,15.093154342269289,11,11,1,79.96236636417673,0.04007637320662281,0.004011390181846282
int_ex,Lithospermum,5.18596600000005,4.980734638714428,1,0,0,67.35750234155687,0.08719131117017141,NA
int_ex,Lobelia,15.873108,13.706830483237646,1,0,0,78.00810914726736,0.03348280037668903,NA
int_ex,Lobularia,0.210741000000104,0.2104353486576935,2,2,1,62.310731515992195,0.5573482459237472,NA
int_ex,Lolium,1.94476899999999,1.9176570722492607,4,4,1,65.09181712923687,1.1022298135524093,0.017822712666995272
int_ex,Lonicera,63.8667810000001,30.91694274054416,8,7,0.875,126.00116412074854,0.03494723407082647,0.0015957424009676068
int_ex,Lotus,1.44584000000011,1.4310208634405317,15,15,1,63.54190680659215,0.8594756442762339,0.10568642581225768
int_ex,Ludwigia,62.5240110000001,30.740151256205763,1,1,1,124.62582450826284,0.023284380898466267,NA
int_ex,Lupinus,4.74666299999999,4.576023539206336,5,5,1,66.84317120625765,0.22452755027252225,0.010292497472444343
int_ex,Luzula,32.309214,22.958389707971083,5,5,1,95.40299200171972,0.03694876235784737,0.0021716922691441213
int_ex,Lycium,7.427079,6.99130090035434,2,2,1,69.58576268889891,0.08047153755469649,0.006450822523051743
int_ex,Lycopus,3.37926500000005,3.294939150024987,1,1,1,65.53608225835613,0.24756583944628363,NA
int_ex,Lygeum,6.00332499999994,5.72460135659411,1,1,1,69.15045978484359,0.12257470927292766,NA
int_ex,Lysimachia,19.2413990000001,15.997943353328097,2,1,0.5,81.40487859555483,0.03419655328163301,0.0026098552670697243
int_ex,Lythrum,86.492894,32.7960329083955,8,8,1,148.5888554802477,0.023587221155125866,9.973452425000192e-4
int_ex,Malcolmia,5.40457900000005,5.180862211137438,3,3,1,67.50458311251748,0.33367281737953947,0.3132814834611812
int_ex,Malus,4.69476899999999,4.527992149289776,1,0,0,66.78436318108552,0.0487046949303025,NA
int_ex,Malva,2.3646730000001,2.3242252470508693,8,8,1,64.45876288704147,0.3925138715192855,0.12802514161298395
int_ex,Marrubium,0.674276999999936,0.6711119586123777,3,3,1,62.8310877902232,0.5710459295687023,0.020901677572157554
int_ex,Matricaria,2.72081899999999,2.666870274640326,2,2,1,64.85519153278817,0.2726947353388873,NA
int_ex,Matthiola,9.53100000000005,8.79356349764776,4,4,1,71.63097213042748,0.13733207462682345,6.189262085332333e-4
int_ex,Medicago,8.1201950000001,7.594316290545313,17,17,1,70.21613520830039,0.6702006247918573,0.325996414452792
int_ex,Melilotus,2.09288900000004,2.0613885058485555,9,8,0.8888888888888888,64.18882956755583,0.32903985992271895,0.006215774331594669
int_ex,Mentha,3.14825599999999,3.075397751023316,5,5,1,65.30507249276735,0.27846534982679394,0.013397060515896222
int_ex,Mesembryanthemum,56.7190520000001,29.855142342178542,1,1,1,118.88607677294377,0.02683748813986829,NA
int_ex,Meum,20.8788620000001,17.033905363558326,1,1,1,83.01324873019796,0.07230059997969468,NA
int_ex,Mibora,0.464780999999992,0.4632848531949222,1,1,1,63.611827373284875,0.754274523638559,NA
int_ex,Microcnemum,9.4141760000001,8.69570526908721,1,1,1,71.58721920679571,0.06359811258862418,NA
int_ex,Micromeria,4.01949199999994,3.898723887739857,2,1,0.5,66.17630928504826,0.2659025775699439,NA
int_ex,Micropyrum,1.54934499999999,1.5322881377410564,2,1,0.5,64.69639380011513,1.0328782737128641,NA
int_ex,Milium,0.855236000000049,0.8501219285084889,2,2,1,64.0022832415837,1.0882721797729504,NA
int_ex,Misopates,2.05869100000005,2.02823412064763,3,2,0.6666666666666666,64.2162731356913,0.11687521239793433,NA
int_ex,Moenchia,7.56998800000005,7.116371129698928,2,2,1,69.74003982660776,0.11164245304418983,NA
int_ex,Molinia,2.19137599999999,2.156767647168852,1,1,1,65.33881811141934,0.11563541154655406,NA
int_ex,Moluccella,1.07809899999994,1.0699293220106576,1,1,1,63.23491027818835,0.5451435347357394,NA
int_ex,Monotropa,43.746853,26.967910138135323,1,0,0,105.90471018387066,0.021494866912734285,NA
int_ex,Montia,34.4603610000001,23.84258237294935,2,2,1,96.63097135729434,0.02040348607215781,NA
int_ex,Moricandia,1.57020400000011,1.5526765129416151,5,5,1,63.67019540165323,0.7137920188128676,NA
int_ex,Muscari,20.448732,16.7666250492608,7,6,0.8571428571428571,83.234777784565,0.02481614253684217,NA
int_ex,Myosotis,8.02008200000005,7.507776332115399,13,13,1,70.19222581800187,0.09537686949409013,0.005796066292064942
int_ex,Myosurus,16.1826990000001,13.926543368388984,1,1,1,78.14957720249208,0.05616679110637329,NA
int_ex,Myricaria,29.9392320000001,21.90540259678753,1,1,1,92.09185177662644,0.026441478974427106,NA
int_ex,Myriophyllum,89.629774,32.94159153023173,3,3,1,151.76527882598305,0.024724991188830675,0.0016292985597936595
int_ex,Myrrhoides,9.80883500000011,9.025236707098038,1,1,1,71.94322848699163,0.07485985573321752,NA
int_ex,Myrtus,86.492894,32.7960329083955,1,1,1,148.5888554802477,0.02002579123570219,NA
int_ex,Najas,77.4845929999999,32.25129184481362,1,1,1,140.61697948430378,0.0147199898552563,NA
int_ex,Narcissus,7.12263899999999,6.723591497116782,16,13,0.8125,69.92428233362844,0.10022033051149473,0.008899515539111245
int_ex,Nardus,6.00332499999994,5.72460135659411,1,1,1,69.15045978484359,0.1263607326799962,NA
int_ex,Neatostema,5.7469620000001,5.492579749166032,1,1,1,67.91848009734566,0.08269514924809518,NA
int_ex,Neotinea,8.82874600000005,8.201368890488364,1,1,1,71.74638825626842,0.057353852102736934,NA
int_ex,Neotorularia,5.40457900000005,5.180862211137438,1,1,1,67.50458311251748,0.11376952981685069,NA
int_ex,Nepeta,2.98499899999999,2.919714921751411,8,7,0.875,65.14181628004073,0.2645340828754985,2.0224973853445174e-4
int_ex,Nerium,11.8155920000001,10.65409061723499,1,1,1,73.97614092214242,0.04240860257636422,NA
int_ex,Neslia,4.17783300000016,4.0469810912214585,1,1,1,66.27778524012756,0.10443582744137525,NA
int_ex,Nigella,35.2001180000001,24.131604938448312,4,4,1,97.16628778751914,0.03235397114251536,NA
int_ex,Nolletia,18.0402090000001,15.20585732660914,1,1,1,80.17457127552731,0.09558050625450683,NA
int_ex,Notobasis,0.952313999999992,0.9459583647187918,1,1,1,63.086816485706336,0.7008874457110156,NA
int_ex,Notoceras,0.210741000000104,0.2104353486576935,1,1,1,62.310731515992195,0.5317404294633205,NA
int_ex,Odontites,11.4052209999999,10.327382738352824,6,2,0.3333333333333333,73.56208617754011,0.05610599760193437,NA
int_ex,Oenanthe,15.509435,13.446354256144488,4,4,1,77.64384266300446,0.05833877564437362,0.001370994314165296
int_ex,Olea,15.941583,13.75558682783564,1,1,1,78.09970353519685,0.03976343320972705,NA
int_ex,Onobrychis,26.9559250000001,20.45507448702989,7,7,1,89.05185231379791,0.06714552232518393,NA
int_ex,Ononis,10.9822910000001,9.987234101455549,42,39,0.9285714285714286,73.0782313671119,0.18504337748767125,0.03808346174182724
int_ex,Onopordum,2.68591500000005,2.633379370823778,6,5,0.8333333333333334,64.82041717354807,0.5799090063967456,0.038143265916043834
int_ex,Ophioglossum,92.38551,33.054209229316434,3,1,0.3333333333333333,182.14206882354432,0.0054810414652709085,4.017469541818611e-4
int_ex,Ophrys,10.598793,9.675785129796264,12,11,0.9166666666666666,73.51600311588756,0.05770185264501655,8.842083117999376e-4
int_ex,Orlaya,6.68032100000011,6.3315731850457,2,2,1,68.81471481525503,0.10632067818664759,NA
int_ex,Ornithogalum,39.6078800000001,25.704304834650134,6,5,0.8333333333333334,102.39275590300372,0.02390174954940577,0.001270782072159059
int_ex,Ornithopus,5.0951900000001,4.897385350547689,3,3,1,67.19125516977726,0.27492926490738057,0.013827621366156485
int_ex,Orobanche,27.4660079999999,20.713278165766532,22,18,0.8181818181818182,89.62281576986055,0.11826147678197498,0.03515366105805323
int_ex,Osmunda,239.282506,33.92631414932057,1,1,1,284.1958817121807,0.006721815995764268,NA
int_ex,Osyris,27.653283,20.80700024426753,2,2,1,89.91114111299355,0.027509327222015406,0.0014798155573561226
int_ex,Paeonia,108.091554,33.49215338579661,3,3,1,170.202301100153,0.020914785970715902,5.166740578883609e-4
int_ex,Pancratium,4.60681099999999,4.446473828801548,1,1,1,67.40860788758353,0.06631138983014769,NA
int_ex,Panicum,0.908479999999985,0.9027020058336254,1,1,1,64.05381959251007,0.3393934349112187,NA
int_ex,Papaver,91.665768,33.02607574423484,8,6,0.75,153.60739507209544,0.018613363563000456,0.0031198053892875096
int_ex,Parapholis,0.351802000000049,0.3509472120955141,3,1,0.3333333333333333,63.49885196619075,0.7305839407075274,NA
int_ex,Parentucellia,3.54486299999994,3.4517714068209098,2,2,1,65.7017421699851,0.06792088334570634,0.0012773599906770428
int_ex,Parietaria,26.838168,20.394853115252445,3,3,1,88.926573538476,0.01984187222979449,NA
int_ex,Parnassia,58.194018,30.099926379388528,1,1,1,120.28969148964975,0.018209858847930107,NA
int_ex,Paronychia,33.0830470000001,23.284096754972488,11,11,1,95.25276986193842,0.03229315178418813,NA
int_ex,Pastinaca,2.40355100000005,2.3617279265498987,1,1,1,64.53794192257851,0.09754238226772433,NA
int_ex,Pedicularis,27.4660079999999,20.713278165766532,3,3,1,89.62281576986055,0.058931142042741004,0.0015294018698846893
int_ex,Peganum,73.8340640000001,31.964196632436245,1,1,1,135.92663241929424,0.024890878379810466,NA
int_ex,Petrorhagia,6.42060299999999,6.099709315224,4,4,1,68.5906702453354,0.10825721350114008,0.009580293801904945
int_ex,Phagnalon,15.136139,13.176304206848467,3,3,1,77.27050180315334,0.10126194401508992,0.009618300211359515
int_ex,Phalaris,1.44754299999999,1.4326883564755433,6,6,1,64.59458965675545,0.9411008494290471,0.07438626202095568
int_ex,Phillyrea,15.941583,13.75558682783564,2,2,1,78.09970353519685,0.03788633105559347,7.467501485557756e-4
int_ex,Phleum,1.44616800000005,1.4313420281568012,5,5,1,64.59321485069458,0.9419922434682497,NA
int_ex,Phlomis,2.50500299999994,2.459477757667454,4,4,1,64.66181474939874,0.4271260795135319,0.02547907954611646
int_ex,Phragmites,2.19137599999999,2.156767647168852,1,1,1,65.33881811141934,0.1285739305182951,NA
int_ex,Physospermum,33.0697210000001,23.278561309208484,1,0,0,95.20405068367523,0.04888557982723473,NA
int_ex,Picnomon,0.952313999999992,0.9459583647187918,1,1,1,63.086816485706336,0.748919065892287,NA
int_ex,Picris,4.9522390000001,4.76583467233603,2,2,1,67.08661309823107,0.12744544785104275,NA
int_ex,Pilosella,13.1294690000001,11.677923190384616,5,5,1,75.26385361007009,0.0724601427162786,3.98551088852748e-4
int_ex,Pimpinella,18.6502380000001,15.611549345888536,5,4,0.8,80.78462649338545,0.07975145928911492,NA
int_ex,Pinguicula,39.951204,25.816606230786466,5,5,1,102.10794589510854,0.03747519587132629,3.7114884828314535e-4
int_ex,Pinus,237.574622,33.92622161001711,5,5,1,279.1588715891962,0.008609966657033504,5.46293351051984e-4
int_ex,Piptatherum,1.538225,1.521416328953985,3,3,1,64.68532751381092,0.5683735004696413,NA
int_ex,Pistacia,11.47358,10.382033780355943,2,2,1,73.56813964070307,0.02689779574505639,0.0011656365443574975
int_ex,Pisum,9.87188800000005,9.07760610410928,1,1,1,71.96782973545653,0.1603899297847885,NA
int_ex,Plantago,5.72116000000005,5.469161968349103,19,17,0.8947368421052632,67.878658135087,0.44380318689832965,0.14733991269345706
int_ex,Plumbago,36.790271,24.727841355991487,1,1,1,98.94087265073634,0.030956745590927513,NA
int_ex,Poa,0.855236000000052,0.8501219285084927,12,12,1,64.0022832415837,1.3625513143699888,0.13731786090520853
int_ex,Polycarpon,25.90977,19.91192912912722,4,3,0.75,88.07960162088737,0.03229102311742803,NA
int_ex,Polygala,72.0487970000001,31.806969454173593,7,6,0.8571428571428571,134.14218581918894,0.0361484569050295,0.00119977556937209
int_ex,Polygonatum,44.245281,27.10736899362861,1,1,1,107.02767489468005,0.01443561240671965,NA
int_ex,Polygonum,13.5932980000001,12.031276023063016,11,11,1,75.74644968203212,0.18380018532777886,0.03125339914749473
int_ex,Polypodium,52.666945,29.103991026563016,3,3,1,105.975618701578,0.015138885799174173,NA
int_ex,Polypogon,0.19710099999999,0.1968337260224006,3,3,1,63.344147499315106,2.374355885725774,0.07051210448307486
int_ex,Polystichum,52.6669450000001,29.103991026563037,3,3,1,105.975618701578,0.01655779673098362,4.7076315146473807e-4
int_ex,Populus,33.6401860000002,23.513246723406148,2,1,0.5,95.72541477768024,0.027248264811022813,0.0012471184406189282
int_ex,Portulaca,34.4603610000001,23.84258237294935,1,1,1,96.63097135729434,0.02000534798766816,NA
int_ex,Posidonia,59.2657759999999,30.26894456470005,1,1,1,122.5217141688741,0.017378675051481086,NA
int_ex,Potamogeton,38.3958639999999,25.29643183395543,7,4,0.5714285714285714,101.70318866301471,0.022059188687898763,7.421915497311475e-4
int_ex,Potentilla,46.1879110000001,27.626587412747813,11,11,1,108.27601740637138,0.029637915500545543,0.0011032134268658827
int_ex,Prasium,0.527527999999881,0.5255976372099687,1,1,1,62.68433952862117,0.7331957339526382,NA
int_ex,Primula,29.29965,21.606461181516465,4,2,0.5,91.4626812822919,0.02825111683842415,8.437296594876334e-4
int_ex,Prunella,3.06288400000005,2.994041025510686,3,3,1,65.21970077539845,0.24127907105441715,0.012470029076404878
int_ex,Prunus,26.226202,20.078157821898607,5,5,1,88.31548858948702,0.04604454157155115,0.0038079189551164187
int_ex,Pseudorlaya,0.749778000000109,0.7458573245658844,2,2,1,62.884172491998974,0.10208421261851482,NA
int_ex,Pteranthus,25.90977,19.91192912912722,1,0,0,88.07960162088737,0.033728121883640126,NA
int_ex,Pteridium,104.219368,33.410293731011656,1,1,1,157.11726036173425,0.011534410924069032,NA
int_ex,Pteris,43.0478870000001,26.767903180173967,1,1,1,97.50451701928634,0.008584046954527729,NA
int_ex,Puccinellia,0.946127000000047,0.9398545997718843,3,3,1,64.09317322727534,0.762817099407896,NA
int_ex,Pulicaria,0.49760999999999,0.4958936460084123,5,5,1,62.632098465174664,0.2695143695557812,5.390528806211546e-6
int_ex,Pycreus,5.03634000000004,4.843272264757035,3,3,1,68.13904170848843,0.32686539661904634,0.13914814621835211
int_ex,Quercus,62.305397,30.71044304601067,9,8,0.8888888888888888,124.39335023323667,0.19375430327371948,0.05243731008566494
int_ex,Radiola,17.872612,15.093154342269289,1,1,1,79.96236636417673,0.04077263804421583,NA
int_ex,Ranunculus,19.7339480000001,16.314840251014754,33,30,0.9090909090909092,81.70071832695803,0.21504646475915265,0.09996903138514364
int_ex,Raphanus,1.88997600000011,1.864401062083856,1,1,1,63.98996737872481,0.6365444101176466,NA
int_ex,Rapistrum,0.958208000000049,0.9517725502123364,1,1,1,63.058199411926346,0.7150731314625972,NA
int_ex,Reichardia,4.53726100000005,4.381920490989472,4,4,1,66.67163572182984,0.1607128328752445,0.022545239070758748
int_ex,Reseda,77.167326,32.22805270557356,15,13,0.8666666666666667,139.26231924349727,0.032880625851261,0.003247630701035166
int_ex,Retama,2.36378599999999,2.323369344948344,2,2,1,64.46030258804996,0.49553381631538596,0.003380195295857546
int_ex,Rhagadiolus,2.29296399999999,2.2549900993346492,2,2,1,64.42733683658126,0.11374921798102614,NA
int_ex,Rhamnus,29.370355,21.639824699724898,8,6,0.75,91.4590659664965,0.026167481877279058,8.445300818497756e-4
int_ex,Rhaponticum,1.007656,1.000530883667188,1,1,1,63.142159323513454,0.9556741278061861,NA
int_ex,Rhododendron,24.4989730000001,19.149969889271496,1,1,1,86.65920944280214,0.032187391006298846,NA
int_ex,Rhus,11.47358,10.382033780355943,1,1,1,73.56813964070307,0.02611606045976912,NA
int_ex,Ribes,76.154514,32.15175267102869,2,2,1,138.3031777600651,0.0188614510011275,NA
int_ex,Ridolfia,5.36469000000005,5.144409535165946,1,1,1,67.49908095501979,0.06687494516937369,NA
int_ex,Rochelia,9.59516700000005,8.84720147666332,1,1,1,71.76721443245805,0.0728911250718904,NA
int_ex,Rorippa,6.11182300000004,5.822439401062562,2,2,1,68.2117760285472,0.11983823438662838,NA
int_ex,Rosa,52.276492,29.025077349223288,10,7,0.7,114.36458708499082,0.03401844246704346,0.001100576523395167
int_ex,Rosmarinus,2.63589299999999,2.5853483002732425,3,1,0.3333333333333333,64.79271047305025,0.3345821746404353,NA
int_ex,Rostraria,0.488790999999992,0.487135303170788,3,3,1,63.63583792248609,1.2787480133613245,0.030290975264366773
int_ex,Rubus,57.031333,29.90817763735224,3,3,1,119.11940675011564,0.03737784793586343,7.914695942438727e-4
int_ex,Rumex,8.30391900000005,7.752638142275798,15,15,1,70.4573950200143,0.13419001990865143,0.018168827754192412
int_ex,Ruppia,59.2657759999999,30.26894456470005,3,3,1,122.5217141688741,0.017583530968549338,8.556564669368112e-4
int_ex,Ruscus,44.2452810000001,27.107368993628615,2,2,1,107.02767489468005,0.014896351078670624,NA
int_ex,Ruta,28.571077,21.258048253534263,3,3,1,90.66437848423752,0.02061507024833397,0.0014273315828591318
int_ex,Sagina,9.11992100000005,8.448058169743057,4,4,1,71.28999496673725,0.10694706842222765,0.005283952158751077
int_ex,Salicornia,7.5372480000001,7.087751696041958,1,1,1,69.71029686671353,0.07220134490686464,NA
int_ex,Salix,33.6401860000002,23.513246723406148,11,8,0.7272727272727273,95.72541477768024,0.0293669338954612,0.0021047988286539746
int_ex,Salsola,18.4503540000001,15.47940051416724,6,6,1,80.62328240707684,0.05103941238917353,0.006470247760565504
int_ex,Salvia,2.63589299999999,2.5853483002732425,11,11,1,64.79271047305025,0.5558310082358671,0.1552097985956961
int_ex,Sambucus,75.385131,32.09157862538618,2,2,1,137.51810890539616,0.022278657436568212,7.79236531542178e-4
int_ex,Samolus,44.0319500000001,27.047998714911053,1,1,1,106.19208514500347,0.027047273241318517,NA
int_ex,Sanguisorba,51.745716,28.915852139239007,8,8,1,113.83381348473915,0.023230426257266457,2.188594680874246e-6
int_ex,Saponaria,8.16845499999999,7.635965637677839,3,3,1,70.33851891157228,0.10520088009992729,0.003790650173701575
int_ex,Sarcocornia,7.5372480000001,7.087751696041958,2,2,1,69.71029686671353,0.06238332812016287,0.0017606285496307682
int_ex,Saxifraga,76.154514,32.15175267102869,22,17,0.7727272727272727,138.3031777600651,0.01630995288864349,8.855569361049897e-4
int_ex,Scabiosa,17.643905,14.938488592477098,5,5,1,79.78022868896802,0.0298957490853309,NA
int_ex,Scandix,12.1240300000001,10.897477913301682,5,5,1,74.25842293500612,0.0671089973689005,NA
int_ex,Schenkia,5.63196200000005,5.388114059504337,1,1,1,67.79227171501516,0.06777179019025746,NA
int_ex,Schismus,1.991947,1.96347435404899,1,1,1,65.13716170730297,0.22267361020495222,NA
int_ex,Schoenoplectus,4.1690530000001,4.038771468933651,3,3,1,67.2718232178268,0.13337800762168678,0.009280711848284889
int_ex,Schoenus,21.12735,17.18675359478764,1,1,1,84.22786934674195,0.06337498440016576,NA
int_ex,Scilla,9.22211600000011,8.534254681307862,5,5,1,72.00850439369586,0.023041434488448365,NA
int_ex,Scirpoides,6.78131100000004,6.421397313449343,1,1,1,69.88399939541623,0.19495874627500734,NA
int_ex,Scleranthus,9.11992100000005,8.448058169743057,3,3,1,71.28999496673725,0.0961743782142309,NA
int_ex,Sclerochloa,0.946127000000047,0.9398545997718843,1,1,1,64.09317322727534,0.740256788183491,NA
int_ex,Scolymus,6.32418699999999,6.0133190691787215,2,2,1,68.4586647860238,0.1769759425030316,0.00128757854286027
int_ex,Scorpiurus,7.8514490000001,7.361578389288529,2,2,1,69.94751038551361,0.12535170267661086,NA
int_ex,Scorzonera,3.01788800000005,2.95111319301746,5,5,1,65.15229908156518,0.074732021907945,0.001953677204050147
int_ex,Scrophularia,8.11894699999999,7.593238657096007,10,8,0.8,70.27572524089933,0.07621959529588396,0.002177645027328865
int_ex,Scutellaria,9.38553799999994,8.671676413333778,4,4,1,71.54234623933534,0.16862096161919682,0.006189864732080385
int_ex,Secale,0.582355999999941,0.5800003646464745,1,0,0,63.72939848645406,0.9550467622663291,NA
int_ex,Sedum,12.4618210000001,11.16188976868062,19,14,0.7368421052631579,74.6202133323307,0.026265921222744234,9.433492939986717e-4
int_ex,Sempervivum,12.4618210000001,11.16188976868062,2,1,0.5,74.6202133323307,0.030353356635319847,NA
int_ex,Senecio,15.848992,13.689637416546116,21,20,0.9523809523809524,77.98335899376123,0.22171873890302596,0.051465600995779515
int_ex,Sesleria,0.464781000000044,0.46328485319497414,1,1,1,63.611827373284875,0.7537545874228274,NA
int_ex,Setaria,0.880261999999992,0.8748410141554632,3,3,1,64.02560456472382,0.5157337353714486,0.038447965545080565
int_ex,Sherardia,9.42122600000005,8.701618186323634,1,1,1,71.5842288039631,0.10250930716710961,NA
int_ex,Sibbaldia,38.2883740000001,25.25938533330497,1,0,0,100.37648608603538,0.02521476494362345,NA
int_ex,Sideritis,0.527527999999879,0.5255976372099667,20,18,0.9,62.68433952862117,0.7313622847193787,0.044585658572862154
int_ex,Silene,7.930075,7.429810653528128,51,49,0.9607843137254902,70.10013596697026,0.21355566956152552,0.06947072416877216
int_ex,Silybum,0.781021999999995,0.7767645582579323,2,1,0.5,62.91552482924945,0.9372947241234092,NA
int_ex,Sinapis,0.958208000000049,0.9517725502123364,3,3,1,63.058199411926346,0.8051755946467227,0.10632684890806218
int_ex,Sisymbrium,6.8694960000001,6.499678325680317,8,8,1,68.96948080663853,0.49951380182160166,0.1702081734197858
int_ex,Smilax,80.58789,32.46290117695604,2,2,1,143.45665432118588,0.012531254756554493,NA
int_ex,Smyrnium,19.6901620000001,16.286854021057476,2,2,1,81.82455133812196,0.081160010665406,NA
int_ex,Solanum,6.86910500000005,6.499331555667693,3,3,1,69.02780321699035,0.07665612782256928,0.0025169737869213575
int_ex,Solenopsis,15.873108,13.706830483237646,1,1,1,78.00810914726736,0.03173399739155532,NA
int_ex,Solidago,6.49633700000005,6.167448869515465,1,1,1,68.63072233253399,0.08444664129308285,NA
int_ex,Sonchus,7.87763700000005,7.384317480212405,8,6,0.75,70.01201107362603,0.32874907508284706,0.03339257284207682
int_ex,Sorbus,4.69476899999999,4.527992149289776,3,1,0.3333333333333333,66.78436318108552,0.05236770344042734,9.336638156256358e-4
int_ex,Sparganium,43.02938,26.76253614384215,2,1,0.5,106.19865879207362,0.024227119526596355,1.3304071513284803e-4
int_ex,Spartium,3.04662099999994,2.9785293548029457,1,1,1,65.1431383421436,0.2747935174565694,NA
int_ex,Spergula,13.681481,12.097978008077776,4,4,1,75.85151973059469,0.06162758975904328,NA
int_ex,Spergularia,13.681481,12.097978008077776,9,9,1,75.85151973059469,0.06526434151180646,0.007905934559616735
int_ex,Spiranthes,54.169163,29.39657067568543,2,1,0.5,117.04568763346568,0.024885140281940096,NA
int_ex,Stachys,1.09161599999994,1.083237521017295,7,6,0.8571428571428571,63.248427211376665,0.5084097163626012,0.08262883334153025
int_ex,Staehelina,3.39172199999999,3.3067526434240815,2,2,1,65.52622349082269,0.343461866029576,NA
int_ex,Stellaria,10.506054,9.60003965371128,4,4,1,72.67610092441183,0.0765412383366835,0.002732366355590999
int_ex,Sternbergia,4.60681099999999,4.446473828801548,1,0,0,67.40860788758353,0.0736894198117538,NA
int_ex,Stipa,1.538225,1.521416328953985,8,7,0.875,64.68532751381092,0.5093012891056248,0.03241665929422074
int_ex,Stoibrax,11.8671030000001,10.69486729632978,1,0,0,74.00149351123278,0.07690081958530683,NA
int_ex,Suaeda,20.3189990000001,16.685334957133957,4,4,1,82.4919108969679,0.06065723853238308,NA
int_ex,Tamarix,29.939232,21.90540259678749,7,7,1,92.09185177662644,0.025782510772999808,0.0010052756585367689
int_ex,Tanacetum,1.51546399999999,1.4991574899228517,4,4,1,63.64983620989581,0.27294877613024127,0.013251291117917324
int_ex,Taxus,158.616805,33.88264111407988,1,1,1,205.1359190891962,0.008436557923217946,NA
int_ex,Telephium,50.6049160000001,28.67330075338508,1,1,1,112.77337198265909,0.03492923948278644,NA
int_ex,Teucrium,12.6050889999999,11.27335994519885,43,42,0.9767441860465116,74.76189441893202,0.10227663857608246,0.0011657682827247908
int_ex,Thalictrum,56.056566,29.74042396664735,3,3,1,118.02021586067762,0.01590595676023638,2.2248362869795244e-4
int_ex,Thapsia,4.33166300000011,4.190603029945147,4,4,1,66.46605738097827,0.09498479657360034,NA
int_ex,Theligonum,13.955971,12.30462747001416,1,1,1,76.11871356693307,0.06815491540578703,NA
int_ex,Thesium,27.6532830000001,20.80700024426758,2,2,1,89.91114111299355,0.028843307193840078,6.29627691180306e-4
int_ex,Thlaspi,9.01468000000005,8.359083200888456,3,3,1,71.11464677472259,0.16903896692592202,0.09806409613099802
int_ex,Thymbra,3.94549699999994,3.829294544281517,1,1,1,66.10231379386921,0.2323968602265131,NA
