species,RL.cat,TBL,pext,ED,EDGE
Anemone_coronaria,LC,14.39831825,0.010158091165211785,14.438170875858388,0.14666425601587518
Anemone_nemorosa,LC,8.0617855,0.05046331157561705,8.608883092456766,0.4344327498127074
Anemone_ranunculoides,LC,8.0617855,0.08507419074806574,8.38630643904923,0.7134582336674061
Anemone_narcissiflora,LC,16.258479,0.06129676001135676,16.496091350628358,1.0111569526448845
Hepatica_nobilis,LC,16.258479,0.057503997393314465,16.511763430516726,0.9494924012674589
Clematis_recta,LC,12.7510065,0.024486043071688807,12.876188209837569,0.3152868991052543
Clematis_vitalba,LC,12.7510065,0.01636392261528731,12.938321290648473,0.21172168837189584
Myosurus_minimus,LC,16.182697,0.06976273200287081,16.258775565397162,1.1342566024636265
Ceratocephala_falcata,LC,16.182697,0.021423045416026614,16.430441821798052,0.35199010135376274
Ranunculus_aconitifolius,LC,2.180915,0.06396109768113058,2.7869387156324783,0.17825565942189353
Ranunculus_platanifolius,LC,2.180915,0.0829053718678498,2.648459396694062,0.21957151115982232
Ranunculus_alpestris,LC,7.025400125,0.0594007873122778,7.025468191032982,0.4173183417847232
Ranunculus_gramineus,LC,3.9634715,0.035413448873772055,3.9659685503905617,0.14044862449424403
Ranunculus_acetosellifolius,NT,2.556176,0.1059748816250268,2.567344934055346,0.27207407547712753
Ranunculus_pyrenaeus,LC,1.948026,0.0902489826321502,2.010626002448119,0.18145695117468985
Ranunculus_amplexicaulis,LC,1.948026,0.08136953042767718,2.017457229405143,0.1641595474146191
Ranunculus_aquatilis,LC,0.519979,0.02044360554027623,0.7551841508246355,0.01543868688972732
Ranunculus_sceleratus,LC,0.519979,0.09280321633221734,0.5717923046950306,0.053064164949710065
Ranunculus_penicillatus,LC,2.654384,0.06244270003014339,2.666538809374509,0.16650588299250815
Ranunculus_thora,LC,8.007584342,0.008290782667143658,8.007584342,0.06638914146834456
Ranunculus_lateriflorus,LC,1.791105,0.06282986796658509,1.8688870069971335,0.11742192389409628
Ranunculus_ophioglossifolius,LC,1.791105,0.06602766565167316,1.8651199327039256,0.12314951531684594
Ranunculus_lingua,CR,1.851018,0.7761445191262358,1.9161426750085615,1.4872036350717792
Ranunculus_flammula,LC,1.851018,0.07813332916035086,2.497939872022601,0.1951723582435066
Ranunculus_arvensis,LC,5.650635625,0.019048854078827032,5.65068690393225,0.10763911027814434
Ranunculus_sardous,LC,3.2592235,0.08066851838537749,3.260645274715647,0.2630314232915934
Ranunculus_repens,LC,2.36467,0.07625145382236434,2.373089576681774,0.18095153027268443
Ranunculus_trilobus,LC,1.122858,0.08962755343429642,1.2371305163335038,0.11088098145787983
Ranunculus_muricatus,LC,1.122858,0.08625257697879223,1.2416018847916501,0.10709136214500531
Ranunculus_parviflorus,LC,2.024714,0.07202742740076877,2.2456728548631957,0.16175003851953598
Ranunculus_granatensis,LC,2.024714,0.047492235571941294,2.359823469696528,0.11207329213102338
Ranunculus_serpens,VU,2.929193857,0.2767697027100869,2.929193874311616,0.8107121177734337
Ranunculus_bullatus,LC,1.912364,0.08928632193425429,1.9124479644829095,0.17075544463933037
Ranunculus_gregarius,LC,1.484853,0.04669076879895029,1.4877731215825394,0.0694652708451029
Ranunculus_pseudomillefoliatus,LC,0.291594,0.07299733459019805,0.39897813760680584,0.029124340605058086
Ranunculus_paludosus,LC,0.291594,0.08842703963982632,0.3802405933326734,0.03362355001929939
Ranunculus_carinthiacus,LC,0.242138,0.031499251568227506,0.26732401063212935,0.008420506261128967
Ranunculus_aduncus,LC,0.242138,0.09156009546554594,0.25080269700438473,0.02296351888073786
Ranunculus_gouanii,LC,0.4113215,0.05951105693186098,0.416453364324793,0.024783579873797798
Paeonia_broteri,LC,7.705571,0.0712964307117174,8.28172413758122,0.590457371148617
Paeonia_coriacea,LC,7.705571,0.00573937847113491,14.862733131664637,0.08530285055809955
Myriophyllum_alterniflorum,LC,5.853531,0.05459723874626543,5.8919673536435395,0.32168514829207806
Myriophyllum_verticillatum,LC,5.853531,0.008209136187220285,6.10916310653992,0.05015095193152795
Myriophyllum_spicatum,LC,8.194349,0.02875070138962465,8.23084804410575,0.2366426542994605
Crassula_tillaea,LC,70.268059,0.06359207073940384,70.26805901719703,4.468491379742198
Umbilicus_rupestris,LC,18.026696,0.004035934843254301,18.02670776776658,0.07275461798909211
Sedum_rupestre,LC,7.722935,0.05747260087248747,7.7753247011685405,0.44686813320425245
Sedum_sediforme,LC,7.722935,0.011050613841699829,7.995406052578678,0.08835414479463653
Sempervivum_tectorum,LC,11.873008,0.05868453128352759,11.876506374892259,0.6969672098963796
Sedum_acre,LC,3.619041,0.043838540613151296,4.73545147089427,0.2075952816284055
Sedum_sexangulare,NT,3.619041,0.13469006670938885,3.982407111287509,0.5363906794832591
Ribes_petraeum,LC,26.8320015,0.08734790369238711,27.202357478933408,2.3760689012757616
Ribes_alpinum,LC,26.8320015,0.07180991770972324,27.282493847178873,1.9591536380819454
Ribes_uva-crispa,LC,29.76197425,0.048013673816072557,30.052968920247096,1.4429534469413103
Saxifraga_androsacea,VU,38.741243,0.26707953225248604,38.741247821261226,10.346994346980091
Saxifraga_canaliculata,LC,17.309308,0.08156146519029835,17.30971482324183,1.4118057030098297
Saxifraga_latepetiolata,LC,11.310646,0.004027923933932149,11.346056172664433,0.04570105121361366
Saxifraga_granulata,LC,11.310646,0.004529744376666865,11.342133313658236,0.05137696459694931
Saxifraga_paniculata,LC,7.3874025,0.06033648148419018,7.408217747911663,0.4469857929777211
Saxifraga_spathularis,LC,4.05157,0.05773382255841547,4.108090552055825,0.23717577098629405
Saxifraga_caesia,NT,2.185711,0.15428107961703594,2.332907489812675,0.3599234861749688
Saxifraga_aizoides,LC,2.185711,0.06755377775773674,2.521882182692098,0.17036266850077805
Chrysosplenium_alternifolium,EN,32.642112,0.6625020350943551,34.39606069560336,22.787460210066186
Saxifraga_stellaris,LC,32.642112,0.06956773844188287,49.345178770799976,3.432832490094964
Erodium_gruinum,LC,8.8174825,0.038637373203463346,10.505692271462573,0.40591235305323997
Erodium_ciconium,LC,8.8174825,0.07522698509737177,9.68456484952263,0.7285406156095694
Erodium_botrys,LC,3.782537,0.03361505870759199,3.8441603898087284,0.1292216771848201
Erodium_brachycarpum,LC,3.782537,0.0046846669028540715,4.22471867676323,0.01979139975890215
Erodium_cheilanthifolium,LC,15.0273795,0.02270749849826219,15.02754913012149,0.341238049304795
Erodium_acaule,LC,10.306596,0.039276185073746174,10.317359464453148,0.40522651979822855
Erodium_cicutarium,LC,8.70595,0.08469487471319467,8.75363877333763,0.7413883391923938
Erodium_moschatum,LC,8.70595,0.026675074812614795,8.857364558775545,0.2362708622479405
Geranium_purpureum,LC,7.015507,0.02836537162081457,7.351048142413238,0.20851521236205012
Geranium_robertianum,LC,7.015507,0.012138459667467546,7.799605597298369,0.09467519796496036
Geranium_rotundifolium,LC,24.81839518,0.08005324756007555,24.818395180000568,1.9867931333883713
Geranium_cinereum,DD,21.7470015,0.14364820207128481,22.008921784969335,3.1615420439383777
Geranium_bohemicum,LC,21.7470015,0.09117698401154285,22.159653644943518,2.0204503860863423
Geranium_pusillum,LC,18.44347419,0.06925391473970577,18.443474190393317,1.2772827890854626
Geranium_phaeum,NT,8.89047,0.11804219514404357,9.766546279410383,1.152864561797493
Geranium_divaricatum,NT,8.89047,0.12358990761752046,9.727220905707188,1.2021863331115652
Geranium_sanguineum,LC,7.6950835,0.03707220638091299,7.695662646951883,0.28529519388568336
Geranium_molle,LC,1.348091,0.020919527998131432,1.4462381522918535,0.030254619518835298
Geranium_dissectum,LC,1.348091,0.015301865615855673,1.4822702008798454,0.02268149942025079
Geranium_pratense,LC,6.354239,0.07638247081921727,6.369366029844245,0.48650791491149176
Geranium_sylvaticum,LC,5.754647,0.06799720388234806,5.814015243527022,0.3953367798891864
Geranium_columbinum,LC,5.754647,0.07067436080197682,5.811766364270655,0.41074287292525735
Ludwigia_palustris,LC,62.52400669,0.05109867987653649,62.52400669006644,3.194894202454131
Epilobium_angustifolium,LC,25.34860721,0.0025064906472998284,25.34860724973156,0.06353604699352879
Epilobium_parviflorum,LC,19.79439867,0.060101933102155745,19.794398767057345,1.1896816304950748
Epilobium_montanum,LC,18.7369902,0.06858984543951928,18.736990549842304,1.285167285815417
Epilobium_hirsutum,LC,13.52373225,0.07056596129397333,13.523751090486115,0.9543164960005728
Epilobium_alsinifolium,LC,7.7062545,0.08914542605769295,7.823680304968118,0.697445314125564
Epilobium_obscurum,LC,7.7062545,0.0664345261594301,7.863822770885673,0.5224293395855264
Epilobium_palustre,LC,7.3701445,0.0311719763830581,7.41103549915558,0.23101662355368294
Epilobium_anagallidifolium,LC,7.3701445,0.019222754306843913,7.436454105772965,0.14294913018939437
Lythrum_salicaria,LC,7.3626760000000004,0.04134226265786516,7.87481966347236,0.32556286291059566
Lythrum_portula,LC,6.419623,0.08820548577700708,6.728749174308225,0.5935125895914923
Lythrum_junceum,LC,6.419623,0.07325399366687171,6.791843311908754,0.49752964695694885
Trapa_natans,EX,30.1860145,0.9999,30.20109240856426,30.198072299323403
Myrtus_communis,LC,86.49288962,0.08046726635757463,86.49334573060028,6.959883089062004
Reseda_luteola,LC,12.942661,0.045371187314376366,17.547451353770448,0.7961487022618261
Reseda_phyteuma,LC,12.942661,0.07152930896733117,15.863488961301462,1.1347044032127798
Aethionema_saxatile,LC,60.74636195,0.07454985194752528,60.74636195000001,4.528632289723284
Thlaspi_arvense,LC,9.014676,0.034537993487255975,9.189273682674315,0.31737907460481823
Alliaria_petiolata,LC,9.014676,0.08014048828482125,9.089922030516608,0.7284707899965548
Lepidium_heterophyllum,LC,2.228875,0.07114054722336174,2.362590647253694,0.1680759915104242
Lepidium_campestre,LC,2.228875,0.02273422917571379,2.647301516440496,0.060184359371972876
Lepidium_virginicum,LC,7.256181,0.058032950535253085,7.256823849968635,0.42113489952827465
Lepidium_latifolium,LC,7.083671,0.08376863028110239,7.085657401639124,0.5935558151764644
Lepidium_graminifolium,LC,6.409417,0.07183191370519693,6.495584562416171,0.4665902697522878
Lepidium_ruderale,NT,6.409417,0.12436124835531118,6.459187977611783,0.803272680257419
Barbarea_vulgaris,LC,2.1306405,0.03079700780524616,2.3805066964392694,0.07331248331068092
Barbarea_verna,LC,2.1306405,0.04432737068567703,2.3042382361836573,0.10214082244342358
Cardamine_parviflora,NT,2.789478,0.10405918320650745,2.796663560655566,0.29101852582522103
Cardamine_flexuosa,LC,1.693372,0.08659066339124269,1.729384911704621,0.1497485867633088
Cardamine_amara,LC,1.693372,0.024977291729896,1.8182206805084997,0.04541422836639083
Cardamine_hirsuta,LC,4.186582214,0.08102775008438086,4.186582214947748,0.33922933742049977
Cardamine_pentaphyllos,VU,1.044397,0.3104428604139085,1.0447174519721276,0.32432507411455735
Cardamine_heptaphylla,LC,0.179228,0.007662302772698875,0.22085662905550862,0.0016922703611809507
Cardamine_resedifolia,LC,0.179228,0.033109510818260725,0.1888618227884586,0.00625312256477091
Rorippa_islandica,LC,0.233507,0.06299696643272092,0.2350319423540073,0.014806299383092594
Rorippa_pyrenaica,LC,0.233507,0.012200810453476896,0.2413808000769331,0.0029450413888472624
Rorippa_amphibia,DD,0.10545,0.15831297828314037,0.11770274237939034,0.018633871698174487
Rorippa_palustris,LC,0.10545,0.05135771838910161,0.14321974910608498,0.007355439542348099
Descurainia_sophia,LC,9.57457475,0.04992151279305154,9.574574759489872,0.47797725634390203
Camelina_microcarpa,LC,5.782620714,0.05132997708617128,5.782621440558516,0.29682182604187135
Cochlearia_pyrenaica,DD,0.488234,0.5322715066027506,0.7875058702813784,0.41916693603317956
Cochlearia_danica,LC,0.488234,0.06682333000737255,2.8720405127990105,0.19191931098131176
Capsella_bursa-pastoris,LC,4.1778295,0.04676757341545536,4.244562657705625,0.19850789571074812
Arabidopsis_thaliana,LC,4.1778295,0.08434141116043853,4.214833242400114,0.3554849834699523
Malcolmia_maritima,NT,2.426072,0.12501546241731332,2.4542334529230314,0.30681712999721233
Erysimum_cheiranthoides,LC,1.841013,0.07637844709481073,1.9697251404312517,0.150444547429747
Erysimum_repandum,NT,1.841013,0.14121270128623115,1.9106302038268828,0.2698052522414565
Lunaria_rediviva,VU,9.8489212,0.2192617090432332,9.8489316130943525,2.1594935777369955
Matthiola_parviflora,LC,6.190383,0.057482063779580185,6.265631783843444,0.36016144581825366
Petrocallis_pyrenaica,VU,2.598583,0.3104540537088207,2.872595092885799,0.8918087912504626
Subularia_aquatica,LC,2.598583,0.0724092148828885,3.7734081260453487,0.27322951983965527
Neotorularia_torulosa,VU,5.404576,0.2383345326613262,5.678262813159681,1.3533261139026
Malcolmia_africana,LC,5.404576,0.06631655437154191,6.3881768418732285,0.4236418768691108
Arabis_turrita,LC,5.9113561,0.017372084539022833,5.911356211777357,0.102692579851274
Erophila_verna,LC,2.8338945,0.05956551743438025,2.8338961734312154,0.16880249192574054
Arabis_ciliata,LC,0.595873,0.005855428571609371,0.6200504394253719,0.0036306610588502683
Arabis_scabra,LC,0.595873,0.02968263181830751,0.6006424311766642,0.01782864813907003
Arabis_planisiliqua,LC,0.511462,0.06009773272171944,0.5571097941762196,0.03348103550705458
Arabis_hirsuta,LC,0.511462,0.05104488391443628,0.5652054650324017,0.02885084735038392
Alyssum_simplex,LC,0.573771,0.07074670017327776,0.591087401274919,0.041817483154198615
Alyssum_alyssoides,LC,0.213645,0.0481232872037704,0.27179802021632765,0.013079814188286527
Alyssum_montanum,LC,0.213645,0.0907902866636017,0.24446894159637497,0.022195405287882185
Alyssum_linifolium,LC,1.3643075,0.02587754452801832,1.7531018322141,0.04536597072527088
Alyssum_alpestre,NT,1.3643075,0.12301652352251896,1.4460936077196658,0.17789340830981057
Iberis_amara,LC,5.360685,0.08216639042794625,5.378873134578147,0.44196259003813915
Sisymbrium_orientale,LC,5.360685,0.012054650432465537,5.484658181576398,0.06611563712046557
Thlaspi_perfoliatum,LC,6.155666485,0.010012931483772093,6.155666485,0.0616362667512572
Myagrum_perfoliatum,LC,5.4224395,0.01403449492721776,5.422439500000001,0.07610119965589522
Calepina_irregularis,LC,2.1270295,0.06159761376839621,2.207818293293864,0.13599633850111514
Bunias_erucago,LC,2.1270295,0.08966060317703886,2.1825321032593616,0.1956871448314856
Carrichtera_annua,LC,0.961732,0.04508047327474585,0.9617773047941971,0.043357376085031894
Hirschfeldia_incana,LC,0.241702,0.05144680719503446,0.2420481871525154,0.012452606416343076
Diplotaxis_tenuifolia,LC,0.212573,0.0604922927558322,0.2130723909089546,0.012889237449049601
Brassica_oxyrrhina,LC,0.150642,0.0879113003849084,0.15594272768851516,0.013709127976667028
Brassica_barrelieri,LC,0.150642,0.08004220520574783,0.15646385189533227,0.012523711740687922
Sisymbrium_erysimoides,LC,0.560749,0.030103781372578277,0.5861485356063648,0.01764528736775092
Sisymbrium_irio,LC,0.560749,0.05015114785451604,0.575995352268489,0.02888682807513104
Sisymbrium_officinale,LC,1.0548335,0.011965743602607784,1.0563949018119878,0.012640550538184272
Crambe_hispanica,LC,1.492779625,0.06887240834513723,1.4927836751249617,0.10281160684416105
Diplotaxis_catholica,LC,0.7429605,0.05949078571123471,0.7432104868595435,0.04421417581210352
Brassica_tournefortii,LC,0.659145,0.07862314718561977,0.6596829022019186,0.051866345915658266
Sinapis_arvensis,LC,0.274947,0.060000239152956096,0.302295232357415,0.018137786236243333
Brassica_nigra,LC,0.274947,0.06934803348015524,0.29860881706255704,0.020707934243123758
Moricandia_arvensis,LC,1.570201125,0.042841716606798405,1.5702103737307278,0.06727050784442686
Eruca_vesicaria,LC,1.295891,0.06919345313534275,1.315752196064459,0.09104143791611045
Diplotaxis_viminea,LC,1.295891,0.09121217046027931,1.3109576816956894,0.11957529552903981
Brassica_oleracea,LC,1.1148925,0.08948720762218317,1.1648208471205557,0.10423656498892445
Erucastrum_gallicum,NT,1.1148925,0.12531035556459777,1.150547560947508,0.14417552395631295
Thlaspi_caerulescens,LC,1.516739625,0.01073784025156961,1.5167449100193489,0.016286564546169092
Teesdalia_nudicaulis,LC,1.490616167,0.028259261816766103,1.4906235976525068,0.04212392251631201
Malcolmia_littorea,LC,0.8288815,0.05598633864789196,0.8313386513321961,0.046543607264566106
Notoceras_bicorne,LC,0.210737,0.04843700748219122,0.26089195177192587,0.012636825420020243
Lobularia_libyca,LC,0.210737,0.07654331943169185,0.24247531226922026,0.018559865281322155
Arabis_alpina,LC,1.612372,0.07650787642411906,1.612383895091164,0.12336006779387453
Arabis_parvula,LC,1.223016,0.07816040634387224,1.2231012203207363,0.09559808837995476
Draba_muralis,LC,1.197423,0.05461578175193383,1.197633510071351,0.06540969040485936
Conringia_orientalis,LC,0.5396626667,0.09010194077235133,0.565048850266545,0.05091199804020146
Draba_nemorosa,VU,0.52645625,0.19299024682168034,0.5409361659475062,0.10439540418098264
Draba_incana,EX,0.3063225,0.9999,0.3529235026063675,0.3528882102561069
Draba_fladnizensis,VU,0.3063225,0.19899829343523318,0.5404769829442084,0.10755399724692111
Thymelaea_passerina,LC,4.095563,0.08324620115347545,4.180436606799399,0.34800546667897514
Thymelaea_hirsuta,LC,4.095563,0.03822621801201111,4.280394398754221,0.16362328946417004
Daphne_mezereum,LC,4.5099805,0.03841004153823184,4.509981353587356,0.17322857112794138
Daphne_laureola,LC,3.704768,0.03557563074322186,3.7047783757635924,0.13179982748163882
Daphne_oleoides,LC,2.55933,0.014631966043064085,2.560274367396535,0.037461847604673484
Daphne_gnidium,LC,2.514506,0.06412935891586599,2.5152823421068167,0.16130344409170808
Daphne_cneorum,LC,2.514506,0.012512763851737574,2.518484842899893,0.031513206103386766
Fumana_thymifolia,LC,17.7593035,0.03681384844681994,17.819798584848648,0.6560153644554745
Fumana_ericoides,LC,15.091763,0.07074019524542673,15.24258782276491,1.0782636386279536
Fumana_procumbens,LC,15.091763,0.04473882365727042,15.330244402461124,0.6858571009445652
Helianthemum_syriacum,LC,24.2563425,0.05669776140020609,24.256343291416794,1.375280364378239
Helianthemum_ledifolium,LC,11.747305,0.0373207209151985,12.034994827983427,0.44915468319102686
Helianthemum_aegyptiacum,LC,11.747305,0.045727184070958556,11.982106070707742,0.5479079698530028
Helianthemum_almeriense,LC,9.322865,0.04887361545665549,9.333592180082215,0.456166395038585
Helianthemum_nummularium,LC,4.188186,0.034124279764028334,4.388509992707515,0.1497547427383852
Helianthemum_squamatum,LC,4.188186,0.03602177799228825,4.3779576423676225,0.1577018182530082
Cistus_crispus,LC,6.45408,0.0830577165563438,6.4556742203627,0.5361935595749808
Cistus_albidus,LC,5.544624,0.04353846551588805,5.555324325093339,0.24187029655765038
Cistus_creticus,LC,5.544624,0.00842157662804183,5.599943301321067,0.04716035162476491
Cistus_libanotis,NT,3.628973,0.12500107553768103,3.9649159864811447,0.49561876272668864
Cistus_salviifolius,LC,3.628973,0.09101607080565736,4.090355635591356,0.3722880981493025
Cistus_monspeliensis,LC,5.774179,0.08512870598501955,5.885766044682166,0.5010476471143596
Cistus_laurifolius,LC,5.774179,0.07132880176596128,5.907354666537251,0.42136452997066187
Tilia_cordata,LC,32.73661968,0.025249247995069155,32.73661968,0.8265750288205814
Althaea_cannabina,LC,2.511507,0.09200447841052697,2.7190732371313984,0.2501669149422974
Althaea_officinalis,LC,2.511507,0.08594890813989656,2.733697412841852,0.2349583078186172
Malva_pusilla,LC,2.998396591,0.06358799981680857,2.998396591000286,0.19066204187924563
Malva_aegyptia,LC,2.3646671,0.08207328971035,2.364667100001244,0.19407600796693528
Althaea_hirsuta,LC,2.107516111,0.0815127987723068,2.1075161110063436,0.17178953666585467
Malva_alcea,NT,0.096936,0.17068953456427333,0.18936137453049548,0.03232200488306131
Malva_moschata,LC,0.096936,0.07604074804245917,0.30440429254927875,0.023147130112782736
Lavatera_trimestris,LC,1.17609925,0.007428500948368875,1.1788569113109988,0.008757139683664957
Lavatera_punctata,EN,0.6207115,0.6899516887879757,0.636858228520529,0.43940141028625757
Lavatera_olbia,LC,0.6207115,0.029019433028696116,1.0046081323057945,0.02915315841553149
Malva_nicaeensis,LC,0.4477211667,0.055099443236451426,0.44790275066666446,0.024679192185808333
Malva_sylvestris,LC,0.4100275,0.08380235711689789,0.4102306098047572,0.03437829206314105
Malva_neglecta,LC,0.348147,0.08891885900714525,0.3498841005521665,0.031111295005839923
Malva_parviflora,LC,0.348147,0.024978433246916443,0.35433077452070155,0.008850627598693546
Peganum_harmala,LC,73.83406061,0.052549438122448625,73.83406061000602,3.879938399354633
Rhus_coriaria,LC,11.4735765,0.08960529276862028,11.536084184708017,1.033694200774212
Pistacia_lentiscus,LC,3.498866,0.03214844063937907,3.9338317976112798,0.12646655803080809
Pistacia_terebinthus,LC,3.498866,0.03269612423677143,3.9265458076556112,0.12838282954848187
Acer_campestre,LC,19.0619195,0.048798252096757803,20.624543906745252,1.0064416929420048
Acer_opalus,LC,19.0619195,0.03150412143876386,21.482343757223575,0.6767823665168422
Cneorum_tricoccon,LC,44.90721567,0.07664484589179053,44.90769999616671,3.44194374556096
Ruta_montana,LC,10.382489,0.08857822798300609,11.16719180934061,0.9891700620177308
Ruta_chalepensis,LC,10.382489,0.04291286039853043,12.002226852456424,0.5150498853909558
Dictamnus_albus,LC,28.5710735,0.005362882641185362,28.640091403845137,0.15359344903164318
Tribulus_terrestris,LC,72.82365875,0.0797465984980071,72.97138621789321,5.819219838561339
Fagonia_cretica,LC,25.2801915,0.045040050020275196,29.358541327112558,1.3223101698954662
Zygophyllum_fabago,LC,25.2801915,0.0802799649091613,27.568297634839237,2.2131819667302084
Parnassia_palustris,LC,58.194014,0.08043032256476301,62.082163156839535,4.99328840822285
Euonymus_latifolius,CR,18.082681,0.992224848326475,21.347015832763347,21.18103954688647
Euonymus_europaeus,LC,18.082681,0.07352433796149621,62.13549703516974,4.568471283419366
Andrachne_telephioides,NT,67.9758165,0.14673626255540412,68.21014721793331,10.00890207111343
Flueggea_tinctoria,LC,67.9758165,0.006451980555587097,73.30515893295026,0.47296346005961687
Linum_viscosum,LC,10.0463785,0.006321966315730924,10.637380008903783,0.06724915810391924
Linum_bienne,LC,10.0463785,0.07551525489137402,10.095855809415301,0.7623911247945556
Radiola_linoides,LC,11.35601717,0.019125972658543943,11.356108960431948,0.2171966294846673
Linum_catharticum,LC,5.66002325,0.010649345983408883,5.6676752043200915,0.060357034172392285
Linum_tenuifolium,LC,4.2043545,0.0430951765759895,4.250644889897132,0.18318229209194434
Linum_trigynum,LC,4.2043545,0.030501100102366917,4.269758453289983,0.1302323299967251
Hypericum_androsaemum,LC,42.80631744,0.04699104873582153,42.80631744206019,2.0115137491208976
Hypericum_pulchrum,LC,24.63231493,0.04328648810416638,24.632314947071254,1.0662464079344796
Hypericum_elodes,LC,18.87076092,0.0213455294206787,18.870761174942928,0.40280638785034556
Hypericum_undulatum,LC,4.0668645,0.04653082664733874,4.34881652451289,0.20235402782319145
Hypericum_tetrapterum,LC,4.0668645,0.046835799815883365,4.346980582719833,0.2035943123757981
Hypericum_hirsutum,LC,0.720859,0.09303469637534559,1.4680072340608707,0.136575607297664
Hypericum_montanum,LC,0.720859,0.08532385689794193,1.5355280929170287,0.13101717926282225
Hypericum_humifusum,LC,3.978686,0.02301456082782307,4.507177188345537,0.10373070356295493
Hypericum_australe,NT,3.978686,0.09604743545173289,4.105321266667367,0.39430557936886024
Viola_arvensis,LC,10.6141813,0.036697917744881424,10.614201779316343,0.3895191038249252
Viola_odorata,LC,2.440739,0.06025639644466924,2.452350072733317,0.14776977820373222
Viola_suavis,LC,2.112849,0.037560481178608364,2.1532358397806357,0.08087657423318555
Viola_alba,LC,2.112849,0.06636304261835944,2.135707342167458,0.14173203736860218
Viola_reichenbachiana,LC,2.707189,0.086205600872619,3.3913706639878645,0.2923551458708467
Viola_mirabilis,NT,2.707189,0.1576895158111368,3.0812169824357016,0.48587561406933777
Viola_biflora,LC,14.52397275,0.07430066618857943,14.523978922192184,1.0791413096277651
Populus_tremula,LC,10.8387005,0.04539613915348518,12.310985411171886,0.5588712068420849
Populus_alba,LC,10.8387005,0.06456970271961958,11.873799747573694,0.7666877198531274
Salix_fragilis,LC,23.2156515,0.057273260897228215,23.3071920018155,1.33487888830177
Salix_alba,LC,7.603232,0.02820978649514564,14.433480186993739,0.40716539445700817
Salix_pentandra,EN,7.603232,0.4255840661873389,8.05597414514209,3.428494233789642
Salix_triandra,LC,24.14223842,0.05006514808087838,24.142242880690677,1.2086849648263105
Salix_herbacea,NT,8.6449379,0.10964810597616763,8.64503403149207,0.9479116076526182
Salix_caprea,LC,8.1715215,0.07777577086614239,8.171693983946748,0.6355597988836764
Salix_reticulata,NT,7.12306,0.10074568206793638,7.124005597322645,0.7177128029580664
Salix_repens,NT,1.83518775,0.09445825047174539,1.8795752975125064,0.17754139423294168
Salix_purpurea,LC,0.5813685,0.08619702731204691,0.7493379125894594,0.06459070051742585
Salix_retusa,NT,0.5813685,0.09517138215569684,0.7334989379175232,0.06980810773134635
Elatine_hexandra,NT,3.077396,0.1282639147572281,9.54185732671004,1.223875974778769
Elatine_triandra,LC,3.077396,0.066707341992134,15.507168972490899,1.0344420239777596
Chrozophora_tinctoria,LC,41.613119,0.07597288371959247,41.619867793355375,3.1619813762893996
Mercurialis_annua,LC,30.417042,0.05214971543581024,30.47638953016323,1.5893350415089191
Mercurialis_perennis,LC,30.417042,0.004422596907882836,31.116847312194366,0.13761727270597313
Euphorbia_lathyris,LC,28.89237196,0.02808684540096614,28.89237196,0.8114955845077291
Euphorbia_lagascae,LC,17.8787665,0.041227321742908954,17.879628586626453,0.7371292003845612
Euphorbia_akenocarpa,EN,5.351655,0.6546266863479557,5.354555497669549,3.505234922305646
Euphorbia_dulcis,LC,2.142805,0.015447612306959837,2.3129157850924393,0.03572902634675564
Euphorbia_palustris,LC,2.142805,0.014708007798311036,2.3214699486031902,0.03414419810760044
Euphorbia_serrata,LC,19.12872178,0.023513321852625668,19.128721780000333,0.4497797918424784
Euphorbia_cyparissias,LC,7.6263405,0.023821887670351274,7.637179082980748,0.18193202223312374
Euphorbia_variabilis,LC,7.6263405,0.005243781997843965,7.675578913492268,0.0402490625296015
Euphorbia_peplus,LC,6.563420167,0.01245432719527198,6.563511022861649,0.08174411382849324
Euphorbia_paralias,LC,1.6342995,0.08018818151553733,1.6384747884349322,0.13138631374365198
Euphorbia_segetalis,LC,1.325474,0.0054309898996784955,1.4351262249697443,0.007794156032574409
Euphorbia_portlandica,NT,1.325474,0.15544178416198243,1.3293051457212004,0.20662956354660744
Euphorbia_dendroides,NT,2.417494,0.1359348919414672,2.582172978726275,0.3510074048373327
Euphorbia_terracina,LC,2.417494,0.07666017767029819,2.709505052654534,0.20771113873506722
Euphorbia_medicaginea,LC,4.326839,0.06675763104327498,4.364119086038718,0.29133825177468714
Coriaria_myrtifolia,LC,103.0747936,0.0837915791818121,103.07479360000013,8.63679972958335
Fagus_sylvatica,LC,40.40999333,0.06791766900001613,40.40999391742748,2.7445525911765043
Quercus_coccifera,LC,1.523996,0.0772240373771974,1.568379401763365,0.12111658954340059
Quercus_suber,LC,1.523996,0.03538412755857618,1.6208604901877914,0.05735273433946113
Quercus_robur,LC,0.2914446667,0.024083143260971277,0.2925019131109531,0.0070443654775592555
Quercus_lusitanica,LC,0.1591405,0.08505244895136918,0.1600740202072636,0.013614687432118727
Quercus_pyrenaica,LC,0.060191,0.0564540402309947,0.06999859381240135,0.003951703431198363
Quercus_canariensis,LC,0.060191,0.08490363513254226,0.06671225547734463,0.0056641129979174126
Myrica_gale,VU,18.127806,0.1848888206518309,19.945693384838055,3.687735727005733
Morella_faya,LC,18.127806,0.058127918800735305,23.910002603541514,1.389838689864031
Alnus_glutinosa,LC,27.2796215,0.08227382629606723,27.869417164834882,2.2929235867922597
