ext_fraction,Genus,age,mean_age,richness,threatened_species,proportion_threatened,rates
low_ex,Puccinellia,0.946123000000227,0.939402975821996,8,2,0.25,0.2899958892578539
low_ex,Pulicaria,2.25311000000034,2.2154746524624858,6,0,0,0.2768048675413358
low_ex,Pulmonaria,8.45849450000017,7.957167066707855,2,0,0,0.04099310524810849
low_ex,Pulsatilla,21.8928527500003,18.87544780056333,6,1,0.16666666666666666,0.019569745749945827
low_ex,Pycnocomon,3.46811050000023,3.379955244960237,2,1,0.5,0.027783356032075296
low_ex,Pycreus,1.98312650000017,1.953895202778532,3,0,0,0.10037063593200925
low_ex,Pyracantha,3.42811700000034,3.3419510285503,1,0,0,0.170800323818716
low_ex,Pyrola,23.9133500000002,20.365481184007276,2,0,0,0.014324039158052599
low_ex,Pyrus,1.95404700000034,1.925658807460905,3,0,0,0.1812174426059778
low_ex,Quercus,3.94453900000023,3.831003873380956,15,2,0.13333333333333333,0.02916469301765727
low_ex,Radiola,11.3560167500002,10.474450156539056,1,0,0,0.03111076996306777
low_ex,Ramonda,5.90833700000023,5.658145579469514,1,0,0,0.021530595922529
low_ex,Ranunculus,4.91531500000028,4.740588253816044,78,12,0.15384615384615383,0.0168952319406906
low_ex,Raphanus,1.88997290000034,1.8633996587887216,2,0,0,0.39830185390769335
low_ex,Rapistrum,0.958205000000227,0.9513130568093672,2,0,0,0.2357757183288041
low_ex,Reichardia,5.33613850000034,5.131000974071176,4,0,0,0.04582932034497534
low_ex,Reseda,7.26057000000028,6.88728554755496,22,3,0.13636363636363635,0.016330268320692433
low_ex,Retama,1.2674285000004,1.2554065647549923,2,0,0,0.1074085832164884
low_ex,Rhagadiolus,2.29296100000028,2.253997307631056,2,0,0,0.04148788392999589
low_ex,Rhamnus,6.60654200000023,6.295677947551526,17,1,0.0588235294117647,0.01705287699388356
low_ex,Rhaponticum,0.323919000000284,0.32312653963995586,3,0,0,0.8398064326283768
low_ex,Rhinanthus,8.99869100000029,8.433934984121692,4,0,0,0.022016443604381288
low_ex,Rhodiola,9.25776100000023,8.661351723234427,1,0,0,0.019098816143945044
low_ex,Rhododendron,12.3066162000002,11.279428514236372,2,1,0.5,0.049214051600157585
low_ex,Rhus,4.42848850000028,4.286023804509572,1,0,0,0.054781292984382786
low_ex,Rhynchospora,15.2005380243905,13.66977673674359,3,2,0.6666666666666666,0.05568337440591186
low_ex,Ribes,76.154510818182,49.27738466038558,3,0,0,0.010382557397787808
low_ex,Ridolfia,5.36468850000011,5.157403776108734,1,0,0,0.05197177709122592
low_ex,Rochelia,1.16947700000028,1.1592317834932333,1,0,0,0.049264771113532196
low_ex,Romulea,4.07901200000034,3.9577549867992494,6,0,0,0.06204547904716899
low_ex,Rorippa,1.14535230000023,1.1355231241314157,8,1,0.125,0.22165280356709235
low_ex,Rosa,52.2764900666669,38.04122366837536,28,2,0.07142857142857142,0.019907990414250103
low_ex,Rosmarinus,3.08138300000023,3.011539540087548,3,2,0.6666666666666666,0.08576451398929735
low_ex,Rostraria,0.488788000000171,0.486986448150969,5,1,0.2,0.6721558643025881
low_ex,Rubia,6.67029100000023,6.3535788930673736,2,0,0,0.04359899966756359
low_ex,Rubus,57.0313315000002,40.50728207296544,24,4,0.16666666666666666,0.012837215934369262
low_ex,Rumex,8.30391750000028,7.820095123801008,31,5,0.16129032258064516,0.022894212609991832
low_ex,Ruppia,59.2657720000003,41.62424490662877,3,0,0,0.007074458196806557
low_ex,Ruscus,23.7972100000004,20.28080203603052,2,0,0,0.00912370647156099
low_ex,Ruta,19.1442760000003,16.789302996872745,3,0,0,0.024789743359551433
low_ex,Sagina,3.81186200000017,3.7057054679849264,8,1,0.125,0.053599005747215135
low_ex,Sagittaria,56.6205856000003,40.29909248090571,1,1,1,0.013536089414810255
low_ex,Salicornia,7.67409250000023,7.2585946742725636,6,1,0.16666666666666666,0.04072976529528431
low_ex,Salix,33.6401830000002,27.066001947412456,23,6,0.2608695652173913,0.007153384590579004
low_ex,Salsola,8.57809975000028,8.063029993585639,8,0,0,0.037977662803741236
low_ex,Salvia,7.03461788235317,6.683503400696527,19,3,0.15789473684210523,0.12791280586568848
low_ex,Salvinia,86.3722950000003,53.30135075244286,1,0,0,0.005136581532486813
low_ex,Sambucus,41.9335280000002,32.2256900583722,3,0,0,0.009083840255063194
low_ex,Samolus,29.3309444000002,24.18991533519204,1,0,0,0.016452342979055488
low_ex,Sanguisorba,0.572083000000227,0.5696171237385722,8,0,0,0.016998216559004384
low_ex,Sanicula,12.634786,11.55500921433463,1,0,0,0.0148477902681764
low_ex,Santolina,1.46096700000045,1.4450229275596953,15,4,0.26666666666666666,0.15549489864726113
low_ex,Saponaria,3.89655600000011,3.785716943178658,5,1,0.2,0.0428137380909372
low_ex,Sarcocornia,10.9330345000002,10.11301330740325,3,0,0,0.055740482553919
low_ex,Satureja,4.65069984210549,4.493899913208429,4,0,0,0.16402199531809766
low_ex,Saussurea,0.593441750000227,0.5907888610598634,1,1,1,0.4546682356752883
low_ex,Saxifraga,51.3445712500002,37.54319601189546,64,10,0.15625,0.012758235030820318
low_ex,Scabiosa,6.61384700000023,6.3023154207090215,8,1,0.125,0.027728772711452427
low_ex,Scandix,12.1240270000001,11.125587270724813,6,0,0,0.04965919741709605
low_ex,Schenkia,1.97919450000028,1.9500779113229536,2,0,0,0.15273293445975383
low_ex,Schismus,1.33105866666695,1.317807454427801,2,1,0.5,0.3692148234971029
low_ex,Schoenoplectus,4.16904800000028,4.042484301358717,9,2,0.2222222222222222,0.06751238507700916
low_ex,Schoenus,25.222566230159,21.31203604966261,1,0,0,0.03211338934219305
low_ex,Scilla,9.2221130000004,8.630106371271795,9,1,0.1111111111111111,0.018325679549455628
low_ex,Scirpoides,5.32812000000023,5.123583618479278,1,0,0,0.07830164418335749
low_ex,Scirpus,5.67237750000023,5.441278865417786,1,0,0,0.04723408650014111
low_ex,Scleranthus,3.12536100000023,3.053539322383841,8,2,0.25,0.04718139955266859
low_ex,Sclerochloa,0.946123000000227,0.939402975821996,1,0,0,0.2902891891508828
