step,PD
572,24602.681468365703
573,24584.368284865704
574,24578.468457865703
575,24572.050890865703
576,24571.188627865704
577,24562.788518465703
578,24556.676681465702
579,24556.176987965704
580,24555.466855965704
581,24554.807710965702
582,24554.6666739657
583,24542.601169965703
584,24533.647891215704
585,24533.152668215702
586,24530.657794215702
587,24528.093375215703
588,24527.869575215704
589,24523.3648947157
590,24506.805540946472
591,24503.67024290801
592,24502.44722690801
593,24499.78360090801
594,24495.496650741345
595,24476.207283741343
596,24475.801411241344
597,24474.089021616343
598,24236.514402866345
599,24234.976179766345
600,24221.89284818301
601,24192.20049570087
602,24191.618961700868
603,24167.476723284202
604,24166.417319284203
605,24158.3003746592
606,24150.054087659202
607,24148.9672946592
608,24148.3849401592
609,24125.754529214755
610,24096.532579214756
611,24095.008583214756
612,24086.611304214755
613,24075.70243579809
614,24072.19417279809
615,24071.28569767309
616,24066.95885867309
617,24022.051643006424
618,24019.353979506424
619,24014.582206006424
620,24014.371469006423
621,24007.014609206424
622,24006.942066206422
623,24005.329694206423
624,24001.638468206424
625,24000.123008706425
626,23993.356555706425
627,23987.002316706425
628,23981.965355331424
629,23976.314719706425
630,23975.448943206422
631,23971.957726706423
632,23968.388228706423
633,23966.802009706422
634,23922.770063143922
635,23901.815048893925
636,23901.039881893925
637,23877.47495631059
638,23876.162565143924
639,23865.327373143922
640,23863.234489018923
641,23821.621370018922
642,23814.18875693559
643,23813.96131293559
644,23806.56139693559
645,23801.09330093559
646,23725.708172602255
647,23713.013857102258
648,23702.967478602255
649,23702.692780602258
650,23698.548666602255
651,23694.032559102256
652,23638.237350258507
653,23629.41986775851
654,23625.219985258507
655,23622.157104258506
656,23617.834162258507
657,23603.069526258507
658,23602.847490508506
659,23602.436174508508
660,23596.056374508506
661,23565.93845072279
662,23565.650347722793
663,23504.903985777008
664,23504.81562927701
665,23503.69172767701
666,23489.16775492701
667,23448.20020017701
668,23446.84813167701
669,23441.10117417701
670,23433.236503919507
671,23426.76411112701
672,23402.842511127008
673,23396.80147362701
674,23391.931789627008
675,23387.762742127008
676,23371.38068412701
677,23370.954261127008
678,23370.563163127008
679,23370.34509612701
680,23258.854213269868
681,23258.610316269867
682,23257.658005269866
683,23252.602454269865
684,23244.9070156032
685,23235.3198566032
686,23168.8749116032
687,23167.9926946032
688,23160.6300186032
689,23157.729911547645
690,23156.769841597645
691,23155.714356547644
692,23144.753755047645
693,23120.254784597644
694,23119.473765240502
695,23117.637839240502
696,23109.501283490503
697,23107.790389490503
698,23104.115075490503
699,23089.274547990502
700,23089.230014990502
701,23082.4589159905
702,23080.6412134905
703,23068.5280712405
704,23065.1488087405
705,23058.9584257405
706,23055.0617387405
707,23049.0774999905
708,23048.0608449905
709,23046.966646990502
710,23046.120296990503
711,23042.187246990503
712,23038.3487319905
713,23030.6452209905
714,23027.3871257405
715,23020.1309447405
716,23010.5743017405
717,22980.8123274905
718,22979.0335264905
719,22961.9558084905
720,22942.62921738756
721,22933.74106163756
722,22912.892836773925
723,22912.760556523925
724,22899.817895523924
725,22894.387893273924
726,22882.67612691678
727,22882.60673266678
728,22871.80619266678
729,22864.10062166678
730,22849.91850166678
731,22847.68962666678
732,22843.29366566678
733,22841.13852116678
734,22840.08837589755
735,22839.73756489755
736,22832.17153349755
737,22831.59776249755
738,22816.50599949755
739,22815.40330849755
740,22809.64866149755
741,22808.76122749755
742,22801.249962568978
743,22775.08479381898
744,22761.56106156898
745,22760.89295706898
746,22760.76541106898
747,22727.682367068977
748,22727.29695144398
749,22723.93300644398
750,22715.873308068978
751,22715.724622068978
752,22701.78123806898
753,22630.547018735644
754,22626.802101568977
755,22603.498745568977
756,22580.74774356898
757,22580.686492568977
758,22578.025320568977
759,22577.82322656898
760,22569.73817856898
761,22553.010073168978
762,22536.827376168978
763,22535.62454716898
764,22399.53242443882
765,22394.66472693882
766,22351.635349605487
767,22293.781138792987
768,22291.67710879299
769,22265.243279471557
770,22265.204906971558
771,22257.829456971558
772,22248.192999156745
773,22243.42882040674
774,22243.153873406744
775,22239.195237446744
776,22235.116794406742
777,22234.883946406742
778,22093.885809356743
779,22089.348551690076
780,22070.905077502575
781,22050.106263502577
782,22046.054017502578
783,22045.250287002575
784,22036.205869502577
785,22034.635668377578
786,22034.478472377577
787,21978.969384877575
788,21978.899493877576
789,21975.881608877575
790,21974.388829252577
791,21973.263492152575
792,21966.498759952578
793,21966.061637952578
794,21965.387363952577
795,21936.565732119245
796,21917.828741919242
797,21900.071491869243
798,21898.084906369244
799,21896.661228369245
800,21895.954105369245
801,21885.729748869242
802,21876.22783370258
803,21835.817840369244
804,21832.483736369242
805,21831.842681119244
806,21756.21677399762
807,21753.553509997622
808,21749.501939997623
809,21712.86955199762
810,21709.51153149762
811,21680.68286699762
812,21656.01392599762
813,21653.24658199762
814,21651.780598997622
815,21651.57224549762
816,21651.36093299762
817,21643.79094737262
818,21638.824442622623
819,21633.867241955955
820,21625.962933330953
821,21525.9777437754
822,21455.28507541826
823,21454.161387418255
824,21453.793239418257
825,21444.322095918258
826,21420.837812418256
827,21418.156515418257
828,21416.043666418256
829,21388.873180418257
830,21379.342183918256
831,21241.307891918255
832,21238.473937418257
833,21232.470615418257
834,21230.679510418257
835,21224.183175668255
836,21221.787446918257
837,21217.721395418255
838,21207.772206168258
839,21186.472497668256
840,21178.884307668257
841,21174.552646668257
842,21168.627151168257
843,21164.165187168255
844,21157.815266334925
845,21157.577521034924
846,21011.46740803492
847,21008.700700034922
848,21008.66422603492
849,21001.79512345159
850,21000.06852375159
851,20999.06084275159
852,20998.96286675159
853,20983.24549025159
854,20960.416125751588
855,20957.911124680162
856,20956.57550668016
857,20952.174889680162
858,20860.509124430162
859,20860.09403543016
860,20856.761888430163
861,20845.923187930162
862,20825.60419336766
863,20804.476847856793
864,20801.06300485679
865,20799.13063885679
866,20783.25753285679
867,20780.748555856793
868,20769.94145518179
869,20767.03038824846
870,20765.457849248458
871,20762.94334324846
872,20756.240589248457
873,20752.65318724846
874,20743.162449148458
875,20742.783812148456
876,20740.533748648457
877,20732.936165148458
878,20714.485814898457
879,20708.63237321096
880,20638.364314210958
881,20635.36591762005
882,20628.52294087005
883,20612.072692036716
884,20610.463356036715
885,20597.33388934227
886,20569.875522508937
887,20479.241464944836
888,20479.007957944836
889,20446.216855244835
890,20439.465835244835
891,20431.764501811504
892,20421.258449832334
893,20420.589992332334
894,20384.774502420572
895,20384.28884542057
896,20383.43164492057
897,20382.03662617057
898,20379.38224217057
899,20374.15865658724
900,20367.478338087236
901,20354.417942253905
902,20353.604604253906
903,20346.786883896762
904,20277.99924789676
905,20275.06868489676
906,20274.84341289676
907,20272.26711489676
908,20269.239034646762
909,20195.745899809262
910,20179.487420809262
911,20173.678075686454
912,20171.467018686453
913,20170.184692686453
914,20169.910291686454
915,20163.939330686455
916,20161.775004186453
917,20104.192716059286
918,20103.951014059287
919,20102.255111059287
920,20095.179045959285
921,20093.851400959287
922,20091.222710459286
923,20047.648283387858
924,20040.260880887858
925,20039.46601088786
926,20037.02527188786
927,20032.50030088786
928,20012.70590222119
929,20012.194440221192
930,20011.451479721192
931,20005.61917872119
932,20002.027745154526
933,19999.80711057119
934,19991.13209610119
935,19984.068853071192
936,19969.652167109653
937,19969.295489609653
938,19968.252226609653
939,19967.560435609652
940,19940.083090609653
941,19937.249196109653
942,19930.46788988743
943,19896.23379338743
944,19895.82247188743
945,19894.12158908743
946,19884.736053537432
947,19853.17965093743
948,19842.69505743743
949,19835.66965731243
950,19818.24538374993
951,19817.680678964218
952,19815.453180964218
953,19812.304928464215
954,19798.850378714218
955,19797.593175914215
956,19793.9067728785
957,19790.079805628502
958,19788.931146128503
959,19736.902314561194
960,19733.932223561194
961,19726.075554041196
962,19719.314249561194
963,19716.055948418336
964,19715.477980418338
965,19711.266618085003
966,19690.96728350167
967,19628.661890415955
968,19626.603201415957
969,19618.492767415955
970,19605.523317415955
971,19597.296639790955
972,19591.931951290957
973,19590.501262790956
974,19548.520808165955
975,19546.603677665957
976,19543.215156665956
977,19542.165106665958
978,19532.293222089032
979,19511.903960839034
980,19501.545183853217
981,19493.82224885322
982,19493.634600353216
983,19492.64386035322
984,19469.428208853216
985,19457.561107519883
986,19400.52977558655
987,19371.465484111974
988,19370.288238111974
989,19367.570427500865
990,19360.484264500865
991,19359.615460500863
992,19340.479077500862
993,19340.337963209196
994,19318.967970981925
995,19280.67959889859
996,19277.651041898593
997,19273.83456739859
998,19249.578224898592
999,19249.286780231923
1000,19248.265394731923
1001,19235.062140669423
1002,19143.70621255276
1003,19139.22516905276
1004,19134.159149052757
1005,19126.061403552758
1006,19120.522560152756
1007,19119.69367865276
1008,19115.85527065276
1009,19110.533000097203
1010,19110.481980097204
1011,19104.760822904893
1012,19104.294889404893
1013,19103.834338154895
1014,19102.462391154895
1015,19101.751590154894
1016,19099.901945654896
1017,19098.910648654895
1018,19098.200527654895
1019,19094.728924654893
1020,19059.528808654894
1021,19059.081087488226
1022,19057.202150942772
1023,19046.182538942772
1024,19041.24748694277
1025,19038.82975994277
1026,19038.528669942774
1027,19032.675138942774
1028,19031.8672032155
1029,19027.9586952155
1030,19027.814034215502
1031,19008.196242548835
1032,18968.245040673835
1033,18912.016383673836
1034,18902.420191173835
1035,18900.856580048832
1036,18899.755366048834
1037,18898.334396048835
1038,18897.734244923835
1039,18897.280894423835
1040,18887.841916423833
1041,18886.292143923834
1042,18785.302865915663
1043,18783.234903415665
1044,18782.922742415663
1045,18779.515812540663
1046,18778.695603540662
1047,18771.401723540665
1048,18762.57297970733
1049,18761.487558040662
1050,18755.358984958846
1051,18755.263599958846
1052,18753.890215208845
1053,18747.03214559481
1054,18738.46927284481
1055,18736.89953284481
1056,18723.82949784481
1057,18660.340704678143
1058,18657.584681178145
1059,18630.993743691895
1060,18619.801215191896
1061,18612.605074191895
1062,18538.771013580783
1063,18538.615802080785
1064,18537.257408980782
1065,18507.340435314116
1066,18497.774370314117
1067,18467.357328314116
1068,18465.346907614115
1069,18464.815642364116
1070,18457.56748455162
1071,18445.94264037854
1072,18438.01256828479
1073,18377.828413894164
1074,18375.320617894165
1075,18359.949796894165
1076,18358.636917894164
1077,18349.638226894163
1078,18343.89444106083
1079,18342.93270906083
1080,18278.858914815733
1081,18278.516398815733
1082,18272.733778101447
1083,18271.21278532367
1084,18246.42836932367
1085,18246.204692740335
1086,18244.452256290337
1087,18181.928249602835
1088,18180.837190602837
1089,18179.431741602835
1090,18169.50698460284
1091,18146.707630352837
1092,18144.207552352837
1093,18143.791633352837
1094,18133.740399552837
1095,18119.342081302835
1096,18118.781746302837
1097,18105.844985802836
1098,18102.211844802838
1099,18099.677468802838
1100,18095.923406552836
1101,18094.503592552835
1102,18093.942843552835
1103,18093.567260802836
1104,18078.366723280615
1105,18047.526277613946
1106,17968.00251272506
1107,17958.42793797506
1108,17920.032078058393
1109,17910.781196513948
1110,17902.236189780615
1111,17901.086872280615
1112,17898.869447280613
1113,17893.506065279078
1114,17887.019839049844
1115,17886.196681049845
1116,17880.727411402786
1117,17877.622518402786
1118,17858.381121902785
1119,17619.09861892362
1120,17545.02667092362
1121,17541.02984092362
1122,17484.31079217362
1123,17469.52842017362
1124,17441.69843917362
1125,17432.37557417362
1126,17429.83117817362
1127,17428.426386173618
1128,17409.364466673618
1129,17397.23463597362
1130,17396.50202597362
1131,17395.011409806953
1132,17365.711762931955
1133,17355.72610914624
1134,17351.202620896238
1135,17275.04811004624
1136,17268.08431092124
1137,17267.62842042124
1138,17267.28980642124
1139,17242.88323806257
1140,17212.420875287906
1141,17194.354171537907
1142,17187.676931662907
1143,17179.656852912907
1144,17176.663529912905
1145,17174.362551329574
1146,17174.076527829573
1147,17173.768497329573
1148,17171.48618032957
1149,17140.709360481087
1150,17084.468821275113
1151,17062.347967775113
1152,17019.54165033761
1153,17016.905760051897
1154,17012.838895551897
1155,17011.4175840519
1156,17000.865695735658
1157,16998.675042068993
1158,16915.70216486066
1159,16914.823406860658
1160,16904.258457220574
1161,16894.171738470573
1162,16893.054241470574
1163,16745.98902597057
1164,16745.536483720574
1165,16739.369181553906
1166,16718.986781178904
1167,16718.632214178906
1168,16718.347910178905
1169,16706.600605178905
1170,16703.175695178907
1171,16697.13863594974
1172,16671.42640294974
1173,16669.92740344974
1174,16668.67486594974
1175,16635.03468349974
1176,16624.435892316407
1177,16547.116957869977
1178,16542.957254119978
1179,16541.804485869976
1180,16429.13609921613
1181,16416.53101221613
1182,16360.567023716132
1183,16353.19616271613
1184,16343.866683382797
1185,16340.391716691369
1186,16336.12205869137
1187,16222.442459121276
1188,16210.178791621276
1189,16208.697407692704
1190,16190.938104192704
1191,16165.941179359372
1192,16164.179539192704
1193,16163.022680692704
1194,16162.825583442704
1195,16161.443335042704
1196,16159.02832545937
1197,16131.37504595937
1198,16129.24440545937
1199,16125.662597209372
1200,16122.71863109826
1201,16114.416838312545
1202,16111.691250312546
1203,16105.270650312546
1204,16092.808832312545
1205,16092.064166312546
1206,16086.519542312546
1207,16085.506890312547
1208,16081.602876312545
1209,16078.349318562547
1210,16075.420341562545
1211,16050.788026633974
1212,16048.248816633974
1213,16035.056728026831
1214,16030.852373526832
1215,15999.407882026831
1216,15997.753968026831
1217,15969.182894526832
1218,15967.093841460164
1219,15963.148347460165
1220,15951.743128460164
1221,15944.316049710165
1222,15932.882351710165
1223,15930.785942960165
1224,15928.789879960164
1225,15914.080934051073
1226,15898.571502217741
1227,15897.937583217741
1228,15895.99742221774
1229,15892.649929217741
1230,15891.20238936774
1231,15890.41359561774
1232,15888.75283361774
1233,15888.03816611774
1234,15799.837651695518
1235,15781.958885195518
1236,15763.630366420519
1237,15760.614193420519
1238,15760.117912920517
1239,15759.702386795518
1240,15747.131221462185
1241,15746.907006962185
1242,15744.295424962185
1243,15737.326784878851
1244,15729.856748628852
1245,15725.242528028852
1246,15721.822071528852
1247,15720.681876528852
1248,15579.426531362185
1249,15570.930807223724
1250,15493.64065264039
1251,15493.61464164039
1252,15163.621315161601
1253,15161.968159161603
1254,15153.952671161602
1255,15153.211631911601
1256,15138.929479130353
1257,15138.773512130352
1258,15112.977026630351
1259,15111.829564630352
1260,15111.382458630353
1261,15111.346494630352
1262,15109.638966067852
1263,15029.051078795124
1264,14954.818197095125
1265,14950.702561595124
1266,14945.666226095125
1267,14935.359630095125
1268,14931.408914136791
1269,14929.622625636792
1270,14853.043827470125
1271,14746.584147220125
1272,14742.782974612983
1273,14740.682481946315
1274,14740.154993446315
1275,14733.286646446315
1276,14732.085264987982
1277,14718.960484387982
1278,14716.782756554649
1279,14685.523729054648
1280,14684.339373304649
1281,14618.707758554649
1282,14611.303269554648
1283,14603.146626887981
1284,14599.216779220482
1285,14595.221256137982
1286,14588.712966137982
1287,14587.651562637982
1288,14587.594628637982
1289,14550.669120637982
1290,14544.353260537982
1291,14539.869893537982
1292,14534.237934371315
1293,14533.710408871315
1294,14533.210014371316
1295,14522.595833071315
1296,14467.759155571315
1297,14463.309632571316
1298,14451.686569737982
1299,14449.694624237982
1300,14436.088810714173
1301,14418.050465714172
1302,14414.505605714172
1303,14412.747059214173
1304,14396.898070151672
1305,14389.202986651673
1306,14383.512262038035
1307,14346.638179794447
1308,14344.924358294445
1309,14331.997516494446
1310,14235.097843000398
1311,14215.102558071827
1312,14207.224924599604
1313,14206.233449599606
1314,14203.248581474605
1315,14181.488345724605
1316,14168.678354928308
1317,14161.539108931569
1318,14159.18048393157
1319,14149.20863803157
1320,14144.557938344069
1321,14140.36975234407
1322,14139.98270734407
1323,13957.35183427264
1324,13954.36683777264
1325,13940.41391627264
1326,13939.936743772641
1327,13925.980775828197
1328,13921.633753228196
1329,13921.496069228197
1330,13917.740482228197
1331,13912.601146585339
1332,13902.237461212006
1333,13892.386000252007
1334,13882.060918397969
1335,13879.28297564797
1336,13870.730402974892
1337,13870.508900974892
1338,13864.803551939178
1339,13862.513078939177
1340,13855.921280639177
1341,13834.320928264178
1342,13825.636580264178
1343,13823.836656430844
1344,13812.6433353237
1345,13810.539993323702
1346,13758.263503405224
1347,13756.848507405222
1348,13724.872869321889
1349,13723.400103226651
1350,13676.195653926652
1351,13674.132486037763
1352,13654.866819912762
1353,13653.788723412763
1354,13653.474269412764
1355,13628.88052576172
1356,13625.097988761721
1357,13607.454087345055
1358,13595.312944345054
1359,13590.88667276172
1360,13590.031439470054
1361,13571.370091970055
1362,13570.137848470054
